note,pitch,chord,bar,mapped voice,cost,category
319,67,181,29 1/1,0,0,repetition
322,55,183,30,3,0,repetition
323,67,183,30,0,0,repetition
327,59,186,30 3/4,2,n/a,ornamentation
328,57,187,30 7/8,2,n/a,ornamentation
331,59,188,30 1/1,2,1,other
332,60,189,30 5/4,2,0,repetition
333,59,190,30 7/4,2,n/a,ornamentation
337,55,192,31 1/2,3,0,repetition
342,64,194,31 3/2,1,0,repetition
347,48,196,32 3/4,4,2,other
350,56,197,32 1/1,3,3,ficta
353,57,198,32 5/4,3,n/a,ornamentation
354,56,199,32 3/2,3,1,other
358,60,201,33 1/2,2,0,repetition
359,45,202,33 1/1,4,0,repetition
360,52,202,33 1/1,2,8,other
361,57,202,33 1/1,3,0,repetition
370,50,208,34 1/1,4,0,repetition
371,53,208,34 1/1,3,4,other
372,57,208,34 1/1,2,0,repetition
376,59,210,34 7/4,3,n/a,ornamentation
380,69,211,35,0,0,repetition
385,55,214,35 1/1,3,2,other
387,48,215,35 3/2,4,0,repetition
388,57,215,35 3/2,3,0,repetition
396,58,218,36 1/1,3,0,repetition
406,57,223,37 1/1,1,3,other
416,55,229,38 1/1,3,0,repetition
423,55,233,39 3/4,3,n/a,ornamentation
424,57,234,39 7/8,3,n/a,ornamentation
430,57,236,39 3/2,3,1,other
432,55,237,39 7/4,3,n/a,ornamentation
434,66,238,40,1,4,ficta
441,50,241,40 1/1,2,0,repetition
442,55,241,40 1/1,3,0,repetition
456,55,247,41 1/1,3,0,repetition
460,54,250,42,3,1,ficta
462,55,251,42 1/4,3,n/a,ornamentation
463,54,252,42 1/2,3,1,other
466,62,253,42 1/1,1,0,repetition
470,55,255,43,2,0,repetition
473,46,257,43 1/1,4,2,ficta
475,58,257,43 1/1,2,1,ficta
480,58,259,44,2,1,ficta
492,62,265,45,1,2,other
493,67,266,45 3/8,0,n/a,ornamentation
494,69,267,45 1/2,0,2,other
495,67,268,45 5/8,0,n/a,ornamentation
496,65,269,45 3/4,0,0,repetition
497,63,270,45 7/8,0,n/a,ornamentation
504,52,273,46,3,3,other
507,57,275,46 1/2,3,2,other
513,61,277,46 1/1,2,1,ficta
514,55,278,46 11/8,2,n/a,ornamentation
516,55,280,46 13/8,3,n/a,ornamentation
517,53,281,46 7/4,3,4,other
518,52,282,46 15/8,2,n/a,ornamentation
522,65,284,47 1/2,1,0,repetition
525,64,286,47 5/4,1,1,other
528,65,287,47 3/2,1,0,repetition
536,60,291,48 1/2,0,0,repetition
537,64,291,48 1/2,1,0,repetition
540,57,293,48 1/1,3,0,repetition
543,62,294,48 5/4,1,2,other
545,55,295,48 3/2,3,2,other
546,60,295,48 3/2,1,0,repetition
547,66,296,48 7/4,0,2,ficta
549,55,297,49,2,3,other
552,54,298,49 1/4,2,n/a,ornamentation
554,57,300,49 3/4,3,n/a,ornamentation
556,58,301,49 1/1,3,0,repetition
558,54,302,49 5/4,4,1,ficta
560,53,304,49 7/4,4,n/a,ornamentation
561,52,305,49 15/8,4,n/a,ornamentation
569,57,308,50 1/1,2,7,other
570,69,308,50 1/1,0,0,repetition
571,57,309,50 3/2,3,4,other
574,46,311,51 1/2,4,2,ficta
580,54,314,51 7/4,2,n/a,ornamentation
584,58,316,52 1/2,3,0,repetition
585,43,317,52 1/1,4,0,repetition
586,55,317,52 1/1,2,0,repetition
587,58,317,52 1/1,3,0,repetition
589,53,318,52 5/4,2,n/a,ornamentation
590,52,319,52 11/8,2,n/a,ornamentation
593,48,321,52 13/8,2,n/a,ornamentation
