note,pitch,chord,bar,mapped voice,cost,category
766,60,447,55 3/2,3,2,other
767,62,448,55 7/4,3,n/a,ornamentation
777,60,452,56 5/4,0,n/a,ornamentation
778,62,453,56 3/2,0,n/a,ornamentation
779,64,454,56 7/4,0,n/a,ornamentation
783,50,456,57 1/4,5,n/a,ornamentation
784,52,457,57 1/2,5,1,other
785,53,458,57 3/4,5,n/a,ornamentation
786,52,459,57 1/1,5,2,ficta
788,62,459,57 1/1,1,0,repetition
789,53,460,57 5/4,5,n/a,ornamentation
790,52,461,57 3/2,5,1,other
791,50,462,57 7/4,5,0,repetition
792,53,462,57 7/4,3,0,repetition
793,52,463,58,5,2,ficta
795,61,464,58 1/2,1,3,other
799,64,466,58 9/8,0,n/a,ornamentation
800,65,467,58 5/4,0,n/a,ornamentation
801,67,468,58 11/8,0,n/a,ornamentation
802,69,469,58 3/2,0,n/a,ornamentation
803,71,470,58 13/8,0,n/a,ornamentation
804,72,471,58 7/4,0,n/a,ornamentation
805,71,472,58 15/8,0,n/a,ornamentation
809,52,474,59 1/4,5,n/a,ornamentation
810,53,475,59 1/2,5,3,other
811,55,476,59 3/4,5,n/a,ornamentation
821,58,479,60,3,1,other
825,60,480,60 1/4,2,n/a,ornamentation
826,62,481,60 1/2,2,n/a,ornamentation
827,64,482,60 3/4,2,n/a,ornamentation
832,53,484,60 3/2,5,0,repetition
833,60,484,60 3/2,4,0,repetition
834,65,484,60 3/2,2,0,repetition
835,69,484,60 3/2,0,0,repetition
839,65,486,61 1/8,0,n/a,ornamentation
840,67,487,61 1/4,0,n/a,ornamentation
841,70,488,61 3/8,0,n/a,ornamentation
848,65,491,61 1/1,1,3,other
850,64,493,61 7/4,0,n/a,ornamentation
857,57,496,62 1/1,4,0,repetition
867,60,499,63 1/4,3,n/a,ornamentation
868,62,500,63 1/2,3,n/a,ornamentation
869,64,501,63 3/4,3,n/a,ornamentation
871,57,502,63 1/1,4,0,repetition
872,62,502,63 1/1,3,0,repetition
874,57,503,63 3/2,4,0,repetition
892,57,509,65 1/2,3,0,repetition
893,62,509,65 1/2,4,0,repetition
894,65,509,65 1/2,2,0,repetition
897,57,510,65 1/1,3,0,repetition
902,57,511,65 3/2,3,0,repetition
910,48,513,66 1/4,5,n/a,ornamentation
911,50,514,66 1/2,5,n/a,ornamentation
912,52,515,66 3/4,5,n/a,ornamentation
917,70,517,66 5/4,0,n/a,ornamentation
922,69,519,66 7/4,0,n/a,ornamentation
929,64,521,67 1/2,2,2,ficta
934,64,523,67 5/4,2,2,other
935,50,524,67 3/2,5,0,repetition
936,57,524,67 3/2,4,0,repetition
937,67,524,67 3/2,0,1,other
938,66,525,67 7/4,0,0,repetition
943,65,527,68 1/4,0,n/a,ornamentation
946,53,529,68 5/8,2,n/a,ornamentation
947,55,530,68 3/4,2,n/a,ornamentation
948,57,531,68 7/8,2,n/a,ornamentation
949,58,532,68 1/1,2,0,repetition
951,65,532,68 1/1,1,3,other
953,69,533,68 5/4,0,n/a,ornamentation
957,72,535,68 7/4,0,n/a,ornamentation
961,60,537,69 1/4,1,n/a,ornamentation
962,62,538,69 1/2,1,n/a,ornamentation
963,64,539,69 3/4,1,1,other
964,70,539,69 3/4,0,0,repetition
969,70,541,69 5/4,0,n/a,ornamentation
972,65,542,69 3/2,1,0,repetition
974,69,543,69 7/4,0,n/a,ornamentation
978,69,545,70 1/4,0,n/a,ornamentation
982,58,547,70 3/4,3,n/a,ornamentation
985,66,549,70 5/4,0,n/a,ornamentation
986,64,550,70 11/8,0,n/a,ornamentation
987,67,551,70 3/2,0,0,repetition
988,66,552,70 13/8,0,n/a,ornamentation
989,67,553,70 7/4,0,n/a,ornamentation
990,66,554,70 29/16,0,n/a,ornamentation
991,64,555,70 15/8,0,n/a,ornamentation
992,66,556,70 31/16,0,n/a,ornamentation
995,62,557,71,1,0,repetition
997,54,558,71 1/4,4,n/a,ornamentation
1001,57,560,71 3/4,1,n/a,ornamentation
1012,52,563,72,4,3,ficta
1014,64,563,72,2,2,ficta
1016,60,564,72 1/2,1,0,repetition
1017,64,564,72 1/2,2,1,other
1024,64,567,72 9/8,2,n/a,ornamentation
1025,62,568,72 5/4,2,n/a,ornamentation
1026,60,569,72 11/8,2,n/a,ornamentation
1030,60,571,72 13/8,4,n/a,ornamentation
1031,58,572,72 7/4,4,n/a,ornamentation
1032,57,573,72 15/8,4,n/a,ornamentation
1035,64,574,73,2,2,ficta
1037,62,575,73 1/4,2,n/a,ornamentation
1043,52,577,73 1/1,4,3,ficta
1045,64,577,73 1/1,1,2,ficta
1047,64,578,73 3/2,1,1,other
1069,52,585,75,4,3,ficta
1070,55,585,75,3,0,repetition
1072,64,585,75,1,2,ficta
1073,67,586,75 1/4,0,n/a,ornamentation
1074,62,587,75 1/2,1,1,other
1080,60,590,75 5/4,2,n/a,ornamentation
1084,69,592,75 7/4,0,n/a,ornamentation
1089,58,594,76 1/4,3,n/a,ornamentation
1095,52,596,76 1/1,4,3,ficta
1096,55,596,76 1/1,3,0,repetition
1097,64,596,76 1/1,2,2,ficta
1098,67,597,76 5/4,0,n/a,ornamentation
1106,69,601,77 1/8,0,n/a,ornamentation
1107,70,602,77 1/4,0,n/a,ornamentation
1108,67,603,77 3/8,0,n/a,ornamentation
1109,72,604,77 1/2,0,n/a,ornamentation
1110,70,605,77 5/8,0,n/a,ornamentation
1111,69,606,77 3/4,0,n/a,ornamentation
1112,67,607,77 7/8,0,n/a,ornamentation
1113,43,608,77 1/1,5,0,repetition
1114,55,608,77 1/1,4,0,repetition
1115,58,608,77 1/1,1,0,repetition
1116,62,608,77 1/1,2,0,repetition
1117,70,608,77 1/1,0,0,repetition
1118,69,609,77 5/4,0,n/a,ornamentation
1120,54,611,77 7/4,4,n/a,ornamentation
1121,43,612,78,5,0,repetition
1122,55,612,78,4,0,repetition
1123,58,612,78,1,0,repetition
1124,62,612,78,2,0,repetition
1126,55,613,78 1/4,4,n/a,ornamentation
1127,60,614,78 1/2,4,n/a,ornamentation
1128,54,615,78 3/4,4,n/a,ornamentation
1129,43,616,78 1/1,5,0,repetition
1130,55,616,78 1/1,4,0,repetition
1131,59,616,78 1/1,1,1,other
1132,67,616,78 1/1,0,0,repetition
