ornament,voice,bar,pitch
Q 0 E,2,6 1/4,55
R 0 E,2,21 3/4,53
Q 0 E,1,26,65
Q 0 E,3,29 1/4,57
Q 0 E,3,34 3/4,57
E -3 E,0,45 5/8,69
E 1 E,0,45 7/8,72
R 0 E,2,55 3/4,64
Q -1 E,1,57 3/4,64
E 2 E,3,115 1/8,52
R 0 E,3,116 3/8,59
Q 0 E,1,125,64
Q 0 E,1,130,64
E -1 E,1,130 7/8,59
Q 0 E,3,132 3/4,48
Q 0 E,3,141 1/4,55
Q 0 E,0,144 1/4,67
