ornament,voice,bar,pitch
R 0 Q,1,2 1/4,54
Q -1 Q,1,2 3/4,54
Q 5 Q,0,9 5/4,70
R 0 Q,0,11 3/4,67
R 0 E 2 E 1 Q,0,12 1/4,69
R 0 Q,2,12 3/4,60
R 0 Q,0,12 5/4,72
H -7 Q,0,19 1/2,55
H -4 Q,1,21 1/2,48
H -7 Q,0,23 1/2,58
R 0 Q,1,23 7/4,58
R 0 Q,3,24 1/4,55
H -6 Q,0,25 1/2,61
Q 2 Q,0,28 3/4,62
R 0 Q,1,29 3/4,60
