note,pitch,duration,chord,bar,mapped voice,cost,category
134,53,1/4,82,16 3/4,2,n/a,match
135,52,1/4,83,17,2,n/a,match
136,59,1/4,83,17,1,n/a,match
137,50,1/4,84,17 1/4,2,n/a,match
138,59,1/4,85,17 1/2,1,n/a,match
139,62,1/4,85,17 1/2,0,n/a,match
140,48,1/8,86,17 3/4,2,n/a,match
141,47,1/8,87,17 7/8,2,n/a,match
142,45,1/2,88,18,2,n/a,match
143,60,1/2,88,18,1,n/a,match
144,64,1/2,88,18,0,n/a,match
145,57,1/4,89,18 1/2,2,n/a,match
146,60,1/4,89,18 1/2,1,0,repetition
147,64,1/4,89,18 1/2,0,n/a,match
148,62,1/16,90,18 3/4,1,2,adaptation
149,60,1/16,91,18 13/16,1,n/a,ornamentation
150,59,1/16,92,18 7/8,1,0,repetition
151,57,1/16,93,18 15/16,1,n/a,ornamentation
152,59,1/2,94,19,1,n/a,match
153,62,1/2,94,19,0,n/a,match
154,57,1/2,95,19 1/2,2,n/a,match
155,60,1/2,95,19 1/2,1,n/a,match
156,69,1/2,95,19 1/2,0,n/a,match
157,55,1/2,96,20,2,n/a,match
158,62,1/2,96,20,1,n/a,match
159,71,1/2,96,20,0,n/a,match
160,55,1/4,97,20 1/2,2,0,repetition
161,64,1/4,97,20 1/2,1,n/a,match
162,71,1/4,97,20 1/2,0,n/a,match
163,53,1/8,98,20 3/4,2,n/a,match
164,52,1/8,99,20 7/8,2,n/a,match
165,57,1/2,100,21,2,n/a,match
166,64,1/2,100,21,1,0,repetition
167,72,1/2,100,21,0,n/a,match
168,55,1/4,101,21 1/2,2,n/a,match
169,71,1/4,101,21 1/2,0,n/a,match
170,57,1/4,102,21 3/4,2,n/a,match
171,64,1/4,102,21 3/4,1,0,repetition
172,72,1/4,102,21 3/4,0,n/a,match
173,65,1/4,103,22,1,n/a,match
174,59,1/8,104,22 1/4,2,n/a,match
175,71,1/8,104,22 1/4,0,n/a,match
176,69,1/8,105,22 3/8,0,n/a,match
177,60,1/4,106,22 1/2,2,n/a,match
178,64,1/4,106,22 1/2,1,n/a,match
179,67,1/4,106,22 1/2,0,n/a,match
180,53,1/4,107,22 3/4,2,n/a,match
181,65,1/4,107,22 3/4,1,n/a,match
182,69,1/4,107,22 3/4,0,n/a,match
183,67,1/16,108,23,1,n/a,ornamentation
184,65,1/16,109,23 1/16,1,n/a,ornamentation
185,64,1/16,110,23 1/8,1,n/a,ornamentation
186,65,1/16,111,23 3/16,1,n/a,ornamentation
187,55,1/8,112,23 1/4,2,n/a,match
188,64,1/8,112,23 1/4,1,n/a,match
189,67,1/8,112,23 1/4,0,n/a,match
190,62,1/8,113,23 3/8,1,n/a,match
191,65,1/8,113,23 3/8,0,n/a,match
192,57,1/4,114,23 1/2,2,n/a,match
193,60,1/4,114,23 1/2,1,n/a,match
194,64,1/4,114,23 1/2,0,n/a,match
195,45,1/4,115,23 3/4,2,n/a,match
196,60,1/4,116,24,1,0,repetition
197,64,1/4,116,24,0,0,repetition
198,47,1/4,117,24 1/4,2,n/a,match
199,62,1/4,117,24 1/4,0,n/a,match
200,48,1/4,118,24 1/2,2,n/a,match
201,55,1/4,118,24 1/2,1,n/a,match
202,64,1/4,118,24 1/2,0,n/a,match
203,50,1/16,119,24 3/4,2,n/a,match
204,65,1/16,119,24 3/4,0,n/a,match
205,64,1/16,120,24 13/16,0,n/a,ornamentation
206,65,1/16,121,24 7/8,0,n/a,ornamentation
207,67,1/16,122,24 15/16,0,n/a,ornamentation
208,50,1/8,123,25,2,0,repetition
209,57,1/8,123,25,1,n/a,match
210,65,1/8,123,25,0,0,repetition
211,48,1/8,124,25 1/8,2,n/a,match
212,64,1/8,124,25 1/8,0,n/a,match
213,50,1/8,125,25 1/4,2,n/a,match
214,62,1/8,125,25 1/4,0,n/a,match
215,60,1/8,126,25 3/8,0,n/a,match
216,52,1/4,127,25 1/2,2,n/a,match
217,55,1/4,127,25 1/2,1,n/a,match
218,59,1/4,127,25 1/2,0,n/a,match
219,53,1/4,128,25 3/4,2,n/a,match
220,57,1/4,128,25 3/4,0 and 1,n/a,match
221,53,1/8,129,26,2,0,repetition
222,52,1/8,130,26 1/8,2,n/a,match
223,50,1/8,131,26 1/4,1,0,repetition
224,62,1/8,131,26 1/4,0,n/a,match
225,53,1/8,132,26 3/8,1,n/a,ornamentation
226,52,1/8,133,26 1/2,1,n/a,match
227,55,1/8,133,26 1/2,2,n/a,match
228,61,1/8,134,26 5/8,0,n/a,ornamentation
229,62,1/16,135,26 3/4,0,0,repetition
230,61,1/16,136,26 13/16,0,n/a,ornamentation
231,59,1/16,137,26 7/8,0,2,adaptation
232,61,1/16,138,26 15/16,0,n/a,ornamentation
233,50,1/4,139,27,1,n/a,match
234,59,1/4,139,27,2,n/a,ficta
235,62,1/4,139,27,0,n/a,match
236,57,1/4,140,27 1/4,2,n/a,match
237,50,1/4,141,27 1/2,1,0,repetition
238,59,1/4,141,27 1/2,2,n/a,ficta
239,62,1/4,141,27 1/2,0,0,repetition
240,57,1/4,142,27 3/4,2,n/a,match
241,50,1/8,143,28,1,0,repetition
242,57,1/8,143,28,2,0,repetition
243,55,1/8,144,28 1/8,2,n/a,match
244,57,1/16,145,28 1/4,2,2,adaptation
245,55,1/16,146,28 5/16,2,n/a,ornamentation
246,53,1/16,147,28 3/8,2,0,repetition
247,52,1/16,148,28 7/16,2,n/a,ornamentation
248,50,1/4,149,28 1/2,2,n/a,match
249,57,1/4,149,28 1/2,0,n/a,match
250,48,1/8,150,28 3/4,2,n/a,match
251,47,1/8,151,28 7/8,2,n/a,match
252,45,1/2,152,29,2,n/a,match
253,60,1/2,152,29,0,n/a,match
254,45,1/4,153,29 1/2,2,0,repetition
255,57,1/4,153,29 1/2,1,n/a,match
256,60,1/4,153,29 1/2,0,0,repetition
257,62,1/16,154,29 3/4,0,2,adaptation
258,60,1/16,155,29 13/16,0,n/a,ornamentation
259,59,1/16,156,29 7/8,0,0,repetition
260,57,1/16,157,29 15/16,1,n/a,ornamentation
261,45,1/16,158,30,2,0,repetition
262,57,1/16,158,30,1,n/a,match
263,60,1/16,158,30,0,n/a,match
264,59,1/16,159,30 1/16,0,n/a,ornamentation
265,60,1/16,160,30 1/8,0,n/a,ornamentation
266,62,1/16,161,30 3/16,0,n/a,ornamentation
267,60,1/8,162,30 1/4,0,0,repetition
268,62,1/8,163,30 3/8,0,n/a,ornamentation
269,45,1/2,164,30 1/2,2,0,repetition
270,57,1/2,164,30 1/2,1,n/a,match
271,64,1/2,164,30 1/2,0,n/a,match
272,57,1/2,165,31,2,n/a,match
273,60,1/2,165,31,1,n/a,match
274,60,1/4,166,31 1/2,1,0,repetition
275,64,1/4,166,31 1/2,0,n/a,match
276,59,1/8,167,31 3/4,1,n/a,match
277,57,1/8,168,31 7/8,1,n/a,match
278,52,1/2,169,32,2,n/a,match
279,67,1/2,169,32,0,n/a,match
280,52,1/4,170,32 1/2,2,0,repetition
281,67,1/4,170,32 1/2,0,0,repetition
282,65,1/8,171,32 3/4,0,n/a,match
283,64,1/8,172,32 7/8,0,n/a,match
284,52,1/4,173,33,2,n/a,match
285,67,1/4,173,33,0,n/a,match
286,69,1/4,174,33 1/4,0,n/a,match
287,52,1/4,175,33 1/2,2,0,repetition
288,64,1/4,175,33 1/2,1,n/a,match
289,71,1/4,175,33 1/2,0,n/a,match
290,53,1/4,176,33 3/4,2,n/a,match
291,55,1/4,177,34,2,n/a,match
292,62,1/4,177,34,1,n/a,match
293,71,1/4,177,34,0,n/a,match
294,72,1/16,178,34 1/4,0,n/a,ornamentation
295,71,1/16,179,34 5/16,0,n/a,ornamentation
296,69,1/16,180,34 3/8,0,n/a,ornamentation
297,71,1/16,181,34 7/16,0,n/a,ornamentation
298,57,1/2,182,34 1/2,2,n/a,match
299,60,1/2,182,34 1/2,1,n/a,match
300,72,1/2,182,34 1/2,0,n/a,match
301,53,1/4,183,35,2,n/a,match
302,57,1/4,183,35,1,n/a,match
303,72,1/4,183,35,0,0,repetition
304,71,1/8,184,35 1/4,0,n/a,match
305,69,1/8,185,35 3/8,0,n/a,match
306,64,1/4,186,35 1/2,1,n/a,match
307,71,1/4,186,35 1/2,0,n/a,match
308,57,1/4,187,35 3/4,2,n/a,match
309,72,1/4,187,35 3/4,0,n/a,match
310,55,1/4,188,36,2,n/a,match
311,71,1/4,188,36,0,n/a,match
312,52,1/4,189,36 1/4,2,n/a,match
313,64,1/4,189,36 1/4,1,n/a,match
314,72,1/4,189,36 1/4,0,n/a,match
315,53,1/4,190,36 1/2,2,n/a,match
316,60,1/4,190,36 1/2,1,n/a,match
317,55,1/8,191,36 3/4,2,2,adaptation
318,62,1/8,191,36 3/4,1,n/a,match
319,71,1/8,191,36 3/4,0,n/a,match
320,69,1/8,192,36 7/8,0,n/a,match
321,52,1/2,193,37,2,n/a,match
322,67,1/2,193,37,0,n/a,match
323,52,1/4,194,37 1/2,2,0,repetition
324,67,1/4,194,37 1/2,0,0,repetition
325,62,1/4,195,37 3/4,1,n/a,match
326,52,1/4,196,38,2,0,repetition
327,60,1/4,196,38,1,n/a,match
328,62,1/16,197,38 1/4,1,2,adaptation
329,60,1/16,198,38 5/16,1,n/a,ornamentation
330,59,1/16,199,38 3/8,1,0,repetition
331,57,1/16,200,38 7/16,1,n/a,ornamentation
332,52,1/4,201,38 1/2,2,0,repetition
333,59,1/4,201,38 1/2,1,n/a,match
334,68,1/4,202,38 3/4,0,1,adaptation
335,57,1/4,203,39,1,n/a,match
336,69,1/4,203,39,0,n/a,match
337,45,1/8,204,39 1/4,2,n/a,match
338,57,1/8,204,39 1/4,1,0,repetition
339,59,1/8,205,39 3/8,1,n/a,match
340,45,1/8,206,39 1/2,2,0,repetition
341,60,1/8,206,39 1/2,1,n/a,match
342,69,1/8,206,39 1/2,0,0,repetition
343,47,1/8,207,39 5/8,2,n/a,match
344,62,1/8,207,39 5/8,1,n/a,match
345,48,1/4,208,39 3/4,2,n/a,match
346,64,1/4,208,39 3/4,1,n/a,match
347,50,1/8,209,40,2,n/a,match
348,65,1/8,209,40,0,n/a,match
349,62,1/8,210,40 1/8,1,n/a,match
350,64,1/16,211,40 1/4,0,n/a,match
351,62,1/16,212,40 5/16,1,n/a,ornamentation
352,61,1/16,213,40 3/8,1,1,adaptation
353,62,1/16,214,40 7/16,0,n/a,ornamentation
354,45,1/8,215,40 1/2,2,n/a,match
355,64,1/8,215,40 1/2,0,n/a,match
356,61,1/8,216,40 5/8,1,n/a,ornamentation
357,62,1/16,217,40 3/4,1,0,repetition
358,61,1/16,218,40 13/16,1,n/a,ornamentation
359,59,1/16,219,40 7/8,1,n/a,ornamentation
