note,pitch,duration,onset,chord,bar,mapped voice,cost,category
63,60,1/4,9/2,42,5 1/2,2,3,adaptation
64,72,1/4,9/2,42,5 1/2,0,n/a,match
65,57,1/4,19/4,43,5 3/4,2,n/a,match
66,60,1/4,19/4,43,5 3/4,1,4,adaptation
67,72,1/4,19/4,43,5 3/4,0,n/a,match
68,55,1/16,5/1,44,6,2,n/a,match
69,67,1/16,5/1,44,6,1,n/a,match
70,71,1/16,5/1,44,6,0,n/a,match
71,69,1/16,81/16,45,6 1/16,1,n/a,ornamentation
72,67,1/16,41/8,46,6 1/8,1,n/a,ornamentation
73,65,1/16,83/16,47,6 3/16,1,n/a,ornamentation
74,52,1/16,21/4,48,6 1/4,2,n/a,match
75,64,1/16,21/4,48,6 1/4,1,3,adaptation
76,62,1/16,85/16,49,6 5/16,1,n/a,ornamentation
77,60,1/16,43/8,50,6 3/8,1,n/a,ornamentation
78,59,1/16,87/16,51,6 7/16,1,n/a,ornamentation
79,53,1/4,11/2,52,6 1/2,2,n/a,match
80,65,1/4,11/2,52,6 1/2,1,n/a,match
81,69,1/4,11/2,52,6 1/2,0,n/a,match
82,50,1/4,23/4,53,6 3/4,2,n/a,match
83,57,3/16,6/1,54,7,2,n/a,match
84,60,3/16,6/1,54,7,3,n/a,match
85,64,3/16,6/1,54,7,1,n/a,match
86,66,1/16,99/16,55,7 3/16,0,n/a,ornamentation
87,67,1/32,25/4,56,7 1/4,0,n/a,ornamentation
88,66,1/32,201/32,57,7 9/32,0,n/a,ornamentation
89,64,1/32,101/16,58,7 5/16,0,n/a,ornamentation
90,66,1/32,203/32,59,7 11/32,0,n/a,ornamentation
91,67,1/32,51/8,60,7 3/8,0,n/a,ornamentation
92,69,1/32,205/32,61,7 13/32,0,n/a,ornamentation
93,71,1/32,103/16,62,7 7/16,0,n/a,ornamentation
94,72,1/32,207/32,63,7 15/32,0,n/a,ornamentation
95,57,1/8,13/2,64,7 1/2,2,0,repetition
96,64,1/8,13/2,64,7 1/2,1,n/a,match
97,72,1/8,13/2,64,7 1/2,0,n/a,match
98,71,1/16,53/8,65,7 5/8,0,n/a,ornamentation
99,69,1/16,107/16,66,7 11/16,0,n/a,ornamentation
100,67,1/32,27/4,67,7 3/4,0,n/a,ornamentation
101,65,1/32,217/32,68,7 25/32,0,n/a,ornamentation
102,64,1/32,109/16,69,7 13/16,0,n/a,ornamentation
103,65,1/32,219/32,70,7 27/32,0,n/a,ornamentation
104,67,1/32,55/8,71,7 7/8,0,n/a,ornamentation
105,69,1/32,221/32,72,7 29/32,0,n/a,ornamentation
106,71,1/32,111/16,73,7 15/16,0,n/a,ornamentation
107,72,1/32,223/32,74,7 31/32,0,n/a,ornamentation
108,55,3/16,7/1,75,8,3,n/a,match
109,62,3/16,7/1,75,8,1,n/a,match
110,71,3/16,7/1,75,8,0,n/a,match
111,69,1/16,115/16,76,8 3/16,1,n/a,ornamentation
112,67,1/16,29/4,77,8 1/4,1,n/a,ornamentation
113,65,1/16,117/16,78,8 5/16,1,n/a,ornamentation
114,64,1/32,59/8,79,8 3/8,1,n/a,ornamentation
115,62,1/32,237/32,80,8 13/32,1,n/a,ornamentation
116,60,1/32,119/16,81,8 7/16,1,n/a,ornamentation
117,59,1/32,239/32,82,8 15/32,1,n/a,ornamentation
118,57,1/16,15/2,83,8 1/2,3,n/a,match
119,60,1/16,15/2,83,8 1/2,1,n/a,match
120,69,1/16,15/2,83,8 1/2,0,n/a,match
121,67,1/16,121/16,84,8 9/16,1,n/a,ornamentation
122,65,1/16,61/8,85,8 5/8,1,n/a,ornamentation
123,64,1/16,123/16,86,8 11/16,1,n/a,ornamentation
124,62,1/16,31/4,87,8 3/4,1,n/a,ornamentation
125,60,1/16,125/16,88,8 13/16,1,n/a,ornamentation
126,59,1/16,63/8,89,8 7/8,1,n/a,ornamentation
127,57,1/16,127/16,90,8 15/16,1,n/a,ornamentation
128,52,1/8,8/1,91,9,3,n/a,match
129,59,1/8,8/1,91,9,1,n/a,match
130,69,1/8,65/8,92,9 1/8,0,n/a,ornamentation
131,67,1/8,33/4,93,9 1/4,0,n/a,match
132,65,1/8,67/8,94,9 3/8,0,n/a,match
133,52,1/2,17/2,95,9 1/2,3,0,repetition
134,59,1/2,17/2,95,9 1/2,1,0,repetition
135,67,1/2,17/2,95,9 1/2,0,n/a,match
136,60,1/16,9/1,96,10,2,n/a,match
137,64,1/16,9/1,96,10,1,n/a,match
138,59,1/16,145/16,97,10 1/16,0,n/a,ornamentation
139,60,1/16,73/8,98,10 1/8,0,n/a,ornamentation
140,62,1/16,147/16,99,10 3/16,0,n/a,ornamentation
141,64,1/16,37/4,100,10 1/4,0,n/a,ornamentation
142,66,1/16,149/16,101,10 5/16,0,n/a,ornamentation
143,67,1/32,75/8,102,10 3/8,0,n/a,ornamentation
144,69,1/32,301/32,103,10 13/32,0,n/a,ornamentation
145,71,1/32,151/16,104,10 7/16,0,n/a,ornamentation
146,72,1/32,303/32,105,10 15/32,0,n/a,ornamentation
147,60,1/4,19/2,106,10 1/2,2,0,repetition
148,64,1/4,19/2,106,10 1/2,1,0,repetition
149,72,1/4,19/2,106,10 1/2,0,n/a,match
150,74,1/16,39/4,107,10 3/4,0,n/a,ornamentation
151,72,1/16,157/16,108,10 13/16,0,n/a,ornamentation
152,74,1/32,79/8,109,10 7/8,0,n/a,ornamentation
153,72,1/32,317/32,110,10 29/32,0,n/a,ornamentation
154,71,1/32,159/16,111,10 15/16,0,n/a,ornamentation
155,69,1/32,319/32,112,10 31/32,0,n/a,ornamentation
156,55,3/16,10/1,113,11,2,n/a,match
157,62,3/16,10/1,113,11,1,n/a,match
158,71,3/16,10/1,113,11,0,n/a,match
159,69,1/16,163/16,114,11 3/16,1,n/a,ornamentation
160,67,1/16,41/4,115,11 1/4,1,n/a,ornamentation
161,65,1/16,165/16,116,11 5/16,1,n/a,ornamentation
162,64,1/32,83/8,117,11 3/8,1,n/a,ornamentation
163,62,1/32,333/32,118,11 13/32,1,n/a,ornamentation
164,60,1/32,167/16,119,11 7/16,1,n/a,ornamentation
165,59,1/32,335/32,120,11 15/32,1,n/a,ornamentation
166,57,1/16,21/2,121,11 1/2,2,n/a,match
167,60,1/16,21/2,121,11 1/2,1,n/a,match
168,69,1/16,21/2,121,11 1/2,0,n/a,match
169,59,1/16,169/16,122,11 9/16,1,n/a,ornamentation
170,60,1/16,85/8,123,11 5/8,1,n/a,ornamentation
171,62,1/16,171/16,124,11 11/16,1,n/a,ornamentation
172,64,1/16,43/4,125,11 3/4,1,n/a,ornamentation
173,65,1/16,173/16,126,11 13/16,1,n/a,ornamentation
174,67,1/16,87/8,127,11 7/8,1,n/a,ornamentation
175,69,1/16,175/16,128,11 15/16,1,n/a,ornamentation
176,52,1/8,11/1,129,12,2,n/a,match
177,59,1/8,11/1,129,12,1,n/a,match
178,69,1/8,89/8,130,12 1/8,0,n/a,ornamentation
179,67,1/16,45/4,131,12 1/4,0,n/a,match
180,66,1/16,181/16,132,12 5/16,0,n/a,ornamentation
181,64,1/16,91/8,133,12 3/8,0,3,adaptation
182,66,1/16,183/16,134,12 7/16,0,n/a,ornamentation
183,52,1/8,23/2,135,12 1/2,3,0,repetition
184,59,1/8,23/2,135,12 1/2,1,0,repetition
185,67,1/8,23/2,135,12 1/2,0,n/a,match
186,65,1/16,93/8,136,12 5/8,0,n/a,ornamentation
187,64,1/16,187/16,137,12 11/16,0,n/a,ornamentation
188,62,1/32,47/4,138,12 3/4,0,n/a,ornamentation
189,60,1/32,377/32,139,12 25/32,0,n/a,ornamentation
190,59,1/32,189/16,140,12 13/16,0,n/a,ornamentation
