note,pitch,duration,onset,chord,bar,mapped voice,cost,category
117,60,1/4,37/2,78,19 1/2,2,2,adaptation
118,76,1/4,37/2,78,19 1/2,0,n/a,match
119,62,1/4,75/4,79,19 3/4,2,0,repetition
120,77,1/4,75/4,79,19 3/4,0,n/a,match
121,77,1/8,19/1,80,20,0,0,repetition
122,76,1/8,153/8,81,20 1/8,0,n/a,match
123,67,1/4,77/4,82,20 1/4,1,n/a,match
124,74,1/4,77/4,82,20 1/4,0,n/a,match
125,64,1/4,39/2,83,20 1/2,1,n/a,match
126,73,1/4,79/4,84,20 3/4,0,n/a,match
127,62,1/2,20/1,85,21,1,n/a,match
128,74,1/2,20/1,85,21,0,n/a,match
129,62,1/2,41/2,86,21 1/2,2,0,repetition
130,74,1/2,41/2,86,21 1/2,0,0,repetition
131,50,1/2,21/1,87,22,3,n/a,match
132,62,1/2,21/1,87,22,2,0,repetition
133,74,1/2,21/1,87,22,0,0,repetition
134,50,1/2,43/2,88,22 1/2,3,0,repetition
135,57,1/2,43/2,88,22 1/2,2,n/a,match
136,74,1/2,43/2,88,22 1/2,0,0,repetition
137,50,1/2,22/1,89,23,3,n/a,match
138,57,1/2,22/1,89,23,2,0,repetition
139,53,1/2,45/2,90,23 1/2,3,n/a,match
140,57,1/2,45/2,90,23 1/2,2,n/a,match
141,53,1/4,23/1,91,24,3,0,repetition
142,60,1/4,23/1,91,24,2,n/a,match
143,53,1/4,93/4,92,24 1/4,3,n/a,match
144,53,1/4,47/2,93,24 1/2,3,n/a,match
145,60,1/4,47/2,93,24 1/2,2,0,repetition
146,53,1/4,95/4,94,24 3/4,3,n/a,match
147,60,1/4,95/4,94,24 3/4,2,n/a,match
148,52,1/4,24/1,95,25,3,n/a,match
149,60,1/4,24/1,95,25,2,n/a,match
150,48,1/4,97/4,96,25 1/4,3,n/a,match
151,60,1/4,97/4,96,25 1/4,2,n/a,match
152,50,1/4,49/2,97,25 1/2,3,n/a,match
153,59,1/4,49/2,97,25 1/2,2,n/a,match
154,52,1/4,99/4,98,25 3/4,3,n/a,match
155,55,1/4,99/4,98,25 3/4,2,n/a,match
156,53,1/4,25/1,99,26,3,n/a,match
157,57,1/4,25/1,99,26,2,n/a,match
