note,pitch,duration,chord,bar,mapped voice,cost,category
112,41,1/8,60,8 5/8,4,n/a,ornamentation
113,43,1/8,61,8 3/4,4,0,repetition
114,70,1/8,61,8 3/4,0,0,repetition
115,45,1/8,62,8 7/8,4,n/a,ornamentation
116,46,1/8,63,9,4,n/a,match
117,53,1/8,63,9,3,n/a,match
118,58,1/8,63,9,2,n/a,match
119,62,1/8,63,9,1,n/a,match
120,70,1/8,64,9 1/8,0,n/a,ornamentation
121,69,1/8,65,9 1/4,0,n/a,match
122,67,1/8,66,9 3/8,0,n/a,match
123,46,1/8,67,9 1/2,4,0,repetition
124,53,1/8,67,9 1/2,3,0,repetition
125,58,1/8,67,9 1/2,2,0,repetition
126,62,1/8,67,9 1/2,1,0,repetition
127,65,1/8,67,9 1/2,0,n/a,match
128,64,1/8,68,9 5/8,0,n/a,ornamentation
129,45,1/8,69,9 3/4,4,n/a,match
130,65,1/8,69,9 3/4,0,0,repetition
131,67,1/8,70,9 7/8,0,n/a,match
132,41,1/8,71,10,4,n/a,match
133,57,1/8,71,10,2,n/a,match
134,60,1/8,71,10,1,n/a,match
135,69,1/8,71,10,0,n/a,match
136,62,1/16,72,10 1/8,0,n/a,ornamentation
137,64,1/16,73,10 3/16,0,n/a,ornamentation
138,65,1/16,74,10 1/4,0,n/a,ornamentation
139,67,1/16,75,10 5/16,0,n/a,ornamentation
140,69,1/16,76,10 3/8,0,0,repetition
141,70,1/16,77,10 7/16,0,n/a,ornamentation
142,41,3/16,78,10 1/2,4,0,repetition
143,57,3/16,78,10 1/2,2,0,repetition
144,60,3/16,78,10 1/2,1,0,repetition
145,72,3/16,78,10 1/2,0,n/a,match
146,55,1/16,79,10 11/16,2,n/a,ornamentation
147,57,1/16,80,10 3/4,2,n/a,ornamentation
148,58,1/16,81,10 13/16,2,n/a,ornamentation
149,60,1/16,82,10 7/8,2,n/a,ornamentation
150,62,1/16,83,10 15/16,2,n/a,ornamentation
151,57,1/2,84,11,3,n/a,match
152,60,1/2,84,11,2,n/a,match
153,57,1/8,85,11 1/2,3,0,repetition
154,60,1/8,85,11 1/2,2,0,repetition
155,72,1/8,85,11 1/2,0,n/a,match
156,55,1/16,86,11 5/8,4,n/a,ornamentation
157,53,1/16,87,11 11/16,4,n/a,ornamentation
158,55,1/16,88,11 3/4,4,n/a,ornamentation
159,53,1/16,89,11 13/16,4,n/a,ornamentation
160,52,1/16,90,11 7/8,4,n/a,ornamentation
161,50,1/16,91,11 15/16,4,n/a,ornamentation
162,48,1/8,92,12,4,n/a,match
163,55,1/8,92,12,3,n/a,match
164,60,1/8,92,12,2,0,repetition
165,64,1/8,92,12,1,n/a,match
166,72,1/8,92,12,0,0,repetition
167,71,1/16,93,12 1/8,2,n/a,ornamentation
168,69,1/16,94,12 3/16,2,n/a,ornamentation
169,67,1/16,95,12 1/4,2,n/a,ornamentation
170,65,1/16,96,12 5/16,2,n/a,ornamentation
171,64,1/16,97,12 3/8,2,n/a,ornamentation
172,62,1/16,98,12 7/16,2,n/a,ornamentation
173,48,1/8,99,12 1/2,4,0,repetition
174,55,1/8,99,12 1/2,3,0,repetition
175,60,1/8,99,12 1/2,2,0,repetition
176,64,1/8,99,12 1/2,1,0,repetition
177,67,1/8,99,12 1/2,0,n/a,match
178,48,1/8,100,12 5/8,4,n/a,ornamentation
179,46,1/8,101,12 3/4,4,n/a,ornamentation
180,45,1/8,102,12 7/8,4,n/a,ornamentation
181,43,3/16,103,13,4,n/a,match
182,55,3/16,103,13,3,n/a,match
183,58,3/16,103,13,2,n/a,match
184,62,3/16,103,13,1,n/a,match
185,67,3/16,103,13,0,n/a,match
186,65,1/16,104,13 3/16,0,n/a,ornamentation
187,64,1/16,105,13 1/4,0,n/a,ornamentation
188,65,1/16,106,13 5/16,0,n/a,ornamentation
189,67,1/16,107,13 3/8,0,n/a,ornamentation
190,69,1/16,108,13 7/16,0,n/a,ornamentation
191,43,3/16,109,13 1/2,4,n/a,match
192,55,3/16,109,13 1/2,3,0,repetition
193,58,3/16,109,13 1/2,2,0,repetition
194,62,3/16,109,13 1/2,1,0,repetition
195,70,3/16,109,13 1/2,0,n/a,match
196,41,1/16,110,13 11/16,4,n/a,ornamentation
197,43,1/16,111,13 3/4,4,n/a,ornamentation
198,41,1/16,112,13 13/16,4,n/a,ornamentation
199,43,1/16,113,13 7/8,4,n/a,ornamentation
200,45,1/16,114,13 15/16,4,n/a,ornamentation
201,46,1/8,115,14,4,n/a,match
202,53,1/8,115,14,3,n/a,match
203,58,1/8,115,14,2,n/a,match
204,62,1/8,115,14,1,n/a,match
205,70,1/8,115,14,0,0,repetition
206,70,1/8,116,14 1/8,0,n/a,ornamentation
207,69,1/8,117,14 1/4,0,n/a,match
208,67,1/8,118,14 3/8,0,n/a,match
209,46,1/8,119,14 1/2,4,0,repetition
210,53,1/8,119,14 1/2,3,0,repetition
211,58,1/8,119,14 1/2,2,0,repetition
212,62,1/8,119,14 1/2,1,0,repetition
213,65,1/8,119,14 1/2,0,n/a,match
214,45,1/16,120,14 5/8,4,n/a,ornamentation
215,46,1/16,121,14 11/16,4,n/a,ornamentation
216,48,1/16,122,14 3/4,4,2,adaptation
217,46,1/16,123,14 13/16,4,n/a,ornamentation
218,45,1/16,124,14 7/8,4,n/a,ornamentation
219,43,1/16,125,14 15/16,4,n/a,ornamentation
220,41,1/4,126,15,4,n/a,match
221,57,1/4,126,15,2,n/a,match
222,60,1/4,126,15,1,n/a,match
223,53,1/8,127,15 1/4,2,n/a,match
224,55,1/8,128,15 3/8,2,n/a,match
225,53,1/8,129,15 1/2,4,n/a,match
226,57,1/8,129,15 1/2,2,n/a,match
227,60,1/8,129,15 1/2,0,n/a,match
228,58,1/8,130,15 5/8,2,n/a,match
229,60,1/8,131,15 3/4,2,n/a,match
230,52,1/8,132,15 7/8,4,n/a,match
231,50,1/8,133,16,4,n/a,match
232,53,1/8,133,16,3,n/a,match
233,60,1/8,133,16,2,0,repetition
234,62,1/8,133,16,0,n/a,match
235,59,1/16,134,16 1/8,2,n/a,match
236,57,1/16,135,16 3/16,1,n/a,ornamentation
237,60,1/16,136,16 1/4,1,0,repetition
238,59,1/16,137,16 5/16,1,n/a,ornamentation
239,60,1/32,138,16 3/8,1,0,repetition
240,59,1/32,139,16 13/32,2,n/a,ornamentation
241,57,1/32,140,16 7/16,2,n/a,ornamentation
242,59,1/32,141,16 15/32,2,n/a,ornamentation
243,48,1/8,142,16 1/2,4,n/a,match
244,55,1/8,142,16 1/2,3,n/a,match
245,60,1/8,142,16 1/2,2,n/a,match
246,64,1/8,142,16 1/2,0,n/a,match
247,53,1/16,143,16 5/8,3,n/a,ornamentation
248,55,1/16,144,16 11/16,3,n/a,ornamentation
249,57,1/16,145,16 3/4,3,n/a,ornamentation
250,55,1/16,146,16 13/16,3,n/a,ornamentation
251,57,1/32,147,16 7/8,3,n/a,ornamentation
252,55,1/32,148,16 29/32,3,n/a,ornamentation
253,53,1/32,149,16 15/16,3,n/a,ornamentation
254,55,1/32,150,16 31/32,3,n/a,ornamentation
255,57,1/4,151,17,3,n/a,match
256,60,1/4,151,17,1,n/a,match
257,53,1/4,152,17 1/4,4,n/a,match
258,57,1/4,152,17 1/4,2,n/a,match
259,46,1/4,153,17 1/2,4,n/a,match
260,58,1/4,153,17 1/2,2,n/a,match
261,62,1/4,153,17 1/2,1,n/a,match
262,50,1/4,154,17 3/4,4,n/a,match
263,57,1/4,154,17 3/4,2,n/a,match
264,48,1/8,155,18,4,n/a,match
265,57,1/8,155,18,3,n/a,match
266,60,1/8,155,18,2,n/a,match
267,64,1/8,155,18,1,n/a,match
268,53,1/8,156,18 1/8,3,n/a,ornamentation
269,55,1/8,157,18 1/4,3,n/a,ornamentation
270,57,1/8,158,18 3/8,3,n/a,ornamentation
271,46,1/4,159,18 1/2,4,n/a,match
272,53,1/4,159,18 1/2,2,n/a,match
273,58,1/4,159,18 1/2,3,n/a,match
274,65,1/4,159,18 1/2,0,n/a,match
275,41,1/4,160,18 3/4,4,n/a,match
276,57,1/4,160,18 3/4,3,n/a,match
277,48,1/8,161,19,4,n/a,match
278,55,1/8,161,19,3,n/a,match
279,64,1/8,161,19,1,n/a,match
280,67,1/8,161,19,0,n/a,match
281,65,1/8,162,19 1/8,1,n/a,ornamentation
282,55,1/8,163,19 1/4,3,0,repetition
283,64,1/8,163,19 1/4,1,0,repetition
284,67,1/8,164,19 3/8,1,n/a,ornamentation
285,41,1/4,165,19 1/2,4,n/a,match
286,53,1/4,165,19 1/2,3,n/a,match
287,57,1/4,165,19 1/2,2,n/a,match
288,65,1/4,165,19 1/2,1,n/a,match
289,69,1/4,165,19 1/2,0,n/a,match
290,60,1/8,166,19 3/4,2,n/a,match
291,64,1/8,166,19 3/4,1,n/a,match
292,62,1/16,167,19 7/8,1,n/a,ornamentation
293,64,1/16,168,19 15/16,1,n/a,ornamentation
294,46,1/8,169,20,4,n/a,match
295,53,1/8,169,20,3,0,repetition
296,58,1/8,169,20,2,n/a,match
297,62,1/8,169,20,1,n/a,match
298,52,1/16,170,20 1/8,3,n/a,ornamentation
299,53,1/16,171,20 3/16,3,n/a,ornamentation
300,55,1/16,172,20 1/4,3,2,adaptation
301,53,1/16,173,20 5/16,3,n/a,ornamentation
302,52,1/16,174,20 3/8,3,0,repetition
303,50,1/16,175,20 7/16,3,0,repetition
304,48,1/8,176,20 1/2,4,n/a,match
305,57,1/8,176,20 1/2,2,n/a,match
306,60,1/8,176,20 1/2,1,n/a,match
307,55,1/8,177,20 5/8,2,n/a,match
308,48,1/8,178,20 3/4,4,0,repetition
309,55,1/8,178,20 3/4,2,n/a,match
310,67,1/8,178,20 3/4,0,n/a,match
311,46,1/8,179,20 7/8,4,n/a,match
312,45,1/8,180,21,4,n/a,match
313,55,1/8,180,21,2,0,repetition
314,60,1/8,180,21,1,0,repetition
315,69,1/8,180,21,0,n/a,match
316,43,1/8,181,21 1/8,4,2,adaptation
317,45,1/8,182,21 1/4,4,0,repetition
318,55,1/8,182,21 1/4,3,3,adaptation
319,60,1/8,182,21 1/4,1,0,repetition
320,69,1/8,182,21 1/4,0,0,repetition
321,54,1/8,183,21 3/8,2,1,adaptation
322,43,1/6,184,21 1/2,4,n/a,match
323,55,1/6,184,21 1/2,2 and 3,n/a,match
324,58,1/6,184,21 1/2,1,n/a,match
325,62,1/6,184,21 1/2,0,n/a,match
326,50,1/6,185,21 2/3,2,n/a,match
327,55,1/6,186,21 5/6,2,n/a,match
328,48,1/6,187,22,4,n/a,match
329,55,1/6,187,22,3,n/a,match
330,64,1/6,187,22,0,n/a,match
331,55,1/6,188,22 1/6,2,n/a,match
332,48,1/6,189,22 1/3,2,n/a,match
333,52,1/6,189,22 1/3,4,0,repetition
334,50,1/6,190,22 1/2,4,n/a,match
335,53,1/6,190,22 1/2,2,n/a,match
336,57,1/6,190,22 1/2,3,n/a,match
337,65,1/6,190,22 1/2,0,n/a,match
338,55,1/6,191,22 2/3,3,2,adaptation
339,57,1/6,192,22 5/6,2,n/a,match
340,43,1/8,193,23,4,n/a,match
341,55,1/8,193,23,3,n/a,match
342,58,1/8,193,23,2,n/a,match
343,62,1/8,193,23,1,n/a,match
344,55,1/16,194,23 1/8,3,0,repetition
345,57,1/16,195,23 3/16,2,n/a,ornamentation
346,58,1/16,196,23 1/4,2,2,adaptation
347,60,1/16,197,23 5/16,2,n/a,ornamentation
348,62,1/16,198,23 3/8,2,0,repetition
349,58,1/16,199,23 7/16,2,n/a,ornamentation
350,48,1/8,200,23 1/2,4,n/a,match
351,55,1/8,200,23 1/2,3,0,repetition
352,60,1/8,200,23 1/2,2,n/a,match
353,64,1/8,200,23 1/2,1,n/a,match
354,67,1/8,200,23 1/2,0,n/a,match
355,50,1/8,201,23 5/8,3,n/a,ornamentation
356,52,1/8,202,23 3/4,3,n/a,match
357,48,1/8,203,23 7/8,4,n/a,ornamentation
358,50,1/8,204,24,4,n/a,match
359,53,1/8,204,24,3,n/a,match
360,57,1/8,204,24,2,n/a,match
361,65,1/8,204,24,0,n/a,match
362,64,1/16,205,24 1/8,0,n/a,ornamentation
363,67,1/16,206,24 3/16,0,n/a,ornamentation
364,65,1/8,207,24 1/4,0,n/a,ornamentation
365,48,1/8,208,24 3/8,4,n/a,match
366,64,1/8,208,24 3/8,0,n/a,match
367,46,1/8,209,24 1/2,4,n/a,match
368,55,1/8,209,24 1/2,3,n/a,match
369,62,1/8,209,24 1/2,0,n/a,match
370,60,1/8,210,24 5/8,1,n/a,ornamentation
371,50,1/8,211,24 3/4,2,n/a,match
372,58,1/8,211,24 3/4,1,n/a,match
373,62,1/8,212,24 7/8,1,n/a,ornamentation
374,45,1/8,213,25,4,n/a,match
375,52,1/8,213,25,2,n/a,match
376,57,1/8,213,25,3,n/a,match
377,60,1/8,213,25,0 and 1,n/a,match
378,59,1/16,214,25 1/8,1,n/a,ornamentation
379,57,1/16,215,25 3/16,1,n/a,ornamentation
380,53,1/16,216,25 1/4,2,n/a,match
381,59,1/16,216,25 1/4,1,1,adaptation
382,60,1/16,217,25 5/16,0,n/a,ornamentation
383,62,1/16,218,25 3/8,0,n/a,ornamentation
384,64,1/16,219,25 7/16,0,n/a,ornamentation
385,50,1/8,220,25 1/2,4,n/a,match
386,53,1/8,220,25 1/2,3,n/a,match
387,62,1/8,220,25 1/2,1,n/a,match
388,65,1/8,220,25 1/2,0,n/a,match
389,53,1/16,221,25 5/8,3,0,repetition
390,55,1/16,222,25 11/16,2,n/a,ornamentation
391,57,1/16,223,25 3/4,2,n/a,match
392,58,1/16,224,25 13/16,1,n/a,ornamentation
393,60,1/16,225,25 7/8,1,2,adaptation
394,62,1/16,226,25 15/16,1,n/a,ornamentation
395,48,1/4,227,26,4,n/a,match
396,55,1/4,227,26,3,n/a,match
397,60,1/4,227,26,2,n/a,match
398,64,1/4,227,26,0 and 1,n/a,match
399,67,1/4,228,26 1/4,0,n/a,match
400,53,1/8,229,26 1/2,4,n/a,match
401,57,1/8,229,26 1/2,3,n/a,match
402,60,1/8,229,26 1/2,1,n/a,match
403,65,1/8,229,26 1/2,0,n/a,match
404,67,1/8,230,26 5/8,0,n/a,ornamentation
405,53,1/8,231,26 3/4,2,n/a,match
406,69,1/8,231,26 3/4,0,n/a,match
407,52,1/8,232,26 7/8,4,n/a,match
408,50,1/8,233,27,4,n/a,match
409,53,1/8,233,27,3,n/a,match
410,57,1/8,233,27,2,n/a,match
411,62,1/8,233,27,1,n/a,match
412,69,1/8,233,27,0,0,repetition
413,70,1/16,234,27 1/8,0,1,adaptation
414,69,1/16,235,27 3/16,0,n/a,ornamentation
415,67,1/16,236,27 1/4,0,0,repetition
416,65,1/16,237,27 5/16,0,n/a,ornamentation
417,64,1/16,238,27 3/8,0,1,adaptation
418,62,1/16,239,27 7/16,0,n/a,ornamentation
419,48,1/4,240,27 1/2,4,n/a,match
420,55,1/4,240,27 1/2,3,n/a,match
421,60,1/4,240,27 1/2,2,n/a,match
422,64,1/4,240,27 1/2,0 and 1,n/a,match
423,72,1/4,241,27 3/4,0,n/a,match
424,57,1/8,242,28,3,n/a,match
425,60,1/8,242,28,1,n/a,match
426,72,1/8,242,28,0,0,repetition
427,70,1/8,243,28 1/8,0,n/a,match
428,53,1/8,244,28 1/4,4,n/a,match
429,69,1/8,244,28 1/4,0,n/a,match
430,67,1/8,245,28 3/8,0,n/a,match
431,50,1/8,246,28 1/2,4,n/a,match
432,57,1/8,246,28 1/2,3,0,repetition
433,62,1/8,246,28 1/2,1,n/a,match
434,65,1/8,246,28 1/2,0,n/a,match
435,67,1/8,247,28 5/8,0,n/a,match
436,53,1/8,248,28 3/4,4,n/a,match
437,57,1/8,248,28 3/4,2,n/a,match
438,69,1/8,248,28 3/4,0,n/a,match
439,67,1/16,249,28 7/8,0,2,adaptation
440,69,1/16,250,28 15/16,0,n/a,ornamentation
441,52,1/4,251,29,4,n/a,match
442,55,1/4,251,29,3,n/a,match
443,58,1/4,251,29,2,n/a,ficta
444,64,1/4,251,29,1,n/a,match
445,67,1/4,251,29,0,n/a,match
446,48,1/8,252,29 1/4,4,n/a,match
447,60,1/8,252,29 1/4,2,n/a,match
448,64,1/8,252,29 1/4,0,n/a,match
449,65,1/8,253,29 3/8,1,n/a,ornamentation
450,48,1/8,254,29 1/2,4,0,repetition
451,55,1/8,254,29 1/2,2,n/a,match
452,64,1/8,254,29 1/2,1,0,repetition
453,67,1/8,254,29 1/2,0,n/a,match
454,46,1/8,255,29 5/8,4,n/a,match
455,48,1/8,256,29 3/4,4,n/a,match
456,60,1/8,256,29 3/4,2,n/a,match
457,67,1/8,257,29 7/8,0,n/a,ornamentation
458,43,1/8,258,30,4,n/a,match
459,55,1/8,258,30,3,0,repetition
460,58,1/8,258,30,2,n/a,match
461,62,1/8,258,30,1,n/a,match
462,67,1/8,258,30,0,0,repetition
463,67,1/8,259,30 1/8,0,n/a,ornamentation
464,55,1/8,260,30 1/4,2,n/a,match
465,65,1/8,260,30 1/4,0,n/a,match
466,64,1/8,261,30 3/8,0,n/a,match
467,55,1/4,262,30 1/2,3,0,repetition
468,62,1/4,262,30 1/2,0,n/a,match
469,43,1/8,263,30 3/4,4,n/a,match
470,53,1/8,263,30 3/4,2,n/a,match
471,70,1/8,263,30 3/4,0,n/a,match
472,52,1/8,264,30 7/8,2,n/a,match
473,46,1/8,265,31,4,n/a,match
474,50,1/8,265,31,2,n/a,match
475,53,1/8,265,31,3,n/a,match
476,62,1/8,265,31,1,0,repetition
477,70,1/8,266,31 1/8,0,n/a,ornamentation
478,69,1/8,267,31 1/4,0,n/a,match
479,67,1/8,268,31 3/8,0,n/a,match
480,46,3/16,269,31 1/2,4,n/a,match
481,53,3/16,269,31 1/2,3,0,repetition
482,58,3/16,269,31 1/2,2,n/a,match
483,62,3/16,269,31 1/2,1,0,repetition
484,65,3/16,269,31 1/2,0,n/a,match
485,64,1/16,270,31 11/16,0,n/a,ornamentation
486,62,1/16,271,31 3/4,0,n/a,ornamentation
487,64,1/16,272,31 13/16,0,n/a,ornamentation
488,65,1/16,273,31 7/8,0,0,repetition
489,67,1/16,274,31 15/16,0,n/a,ornamentation
490,41,1/8,275,32,4,n/a,match
491,53,1/8,275,32,3,0,repetition
492,57,1/8,275,32,2,n/a,match
493,60,1/8,275,32,1,n/a,match
494,69,1/8,275,32,0,n/a,match
495,70,1/8,276,32 1/8,0,n/a,match
496,53,1/4,277,32 1/4,2,n/a,match
497,72,1/4,277,32 1/4,0,n/a,match
498,53,1/4,278,32 1/2,4,n/a,match
499,57,1/4,278,32 1/2,2,n/a,match
500,60,1/4,278,32 1/2,1,0,repetition
501,69,1/4,278,32 1/2,0,n/a,match
502,72,1/8,279,32 3/4,0,n/a,match
503,55,1/8,280,32 7/8,4,n/a,match
504,58,1/8,280,32 7/8,2,n/a,match
505,70,1/8,280,32 7/8,0,n/a,match
506,53,1/8,281,33,3,0,repetition
507,57,1/8,281,33,4,n/a,match
508,60,1/8,281,33,2,n/a,match
509,69,1/8,281,33,0,n/a,match
510,67,1/8,282,33 1/8,0,n/a,match
511,69,1/8,283,33 1/4,0,n/a,match
512,58,1/8,284,33 3/8,4,n/a,match
513,53,1/4,285,33 1/2,3,0,repetition
514,60,1/4,285,33 1/2,4,n/a,match
515,53,1/8,286,33 3/4,2,n/a,match
516,72,1/8,286,33 3/4,0,n/a,match
517,58,1/8,287,33 7/8,4,n/a,match
518,53,1/8,288,34,2,n/a,match
519,57,1/8,288,34,4,n/a,match
520,60,1/8,288,34,1,0,repetition
521,72,1/8,288,34,0,0,repetition
522,55,1/8,289,34 1/8,4,n/a,match
523,70,1/8,289,34 1/8,0,n/a,match
524,53,1/8,290,34 1/4,4,n/a,match
525,69,1/8,290,34 1/4,0,n/a,match
526,55,1/8,291,34 3/8,2,n/a,match
527,53,1/8,292,34 1/2,3,n/a,match
528,57,1/8,292,34 1/2,2,n/a,match
529,60,1/8,292,34 1/2,1,0,repetition
530,69,1/8,292,34 1/2,0,0,repetition
531,67,1/16,293,34 5/8,0,n/a,ornamentation
532,69,1/16,294,34 11/16,0,n/a,ornamentation
533,52,1/8,295,34 3/4,4,n/a,match
534,67,1/8,295,34 3/4,0,n/a,match
535,50,1/8,296,34 7/8,4,n/a,match
536,58,1/8,296,34 7/8,2,n/a,match
537,65,1/8,296,34 7/8,0,n/a,match
538,48,1/4,297,35,4,n/a,match
539,55,1/4,297,35,3,n/a,match
540,60,1/4,297,35,2,n/a,match
541,64,1/4,297,35,0,n/a,match
542,52,1/8,298,35 1/4,3,n/a,match
543,60,1/8,298,35 1/4,0,n/a,match
544,62,1/8,299,35 3/8,0,n/a,match
545,48,1/8,300,35 1/2,2,n/a,match
546,55,1/8,300,35 1/2,3,n/a,match
547,60,1/8,300,35 1/2,1,0,repetition
548,64,1/8,300,35 1/2,0,n/a,match
549,50,1/8,301,35 5/8,2,n/a,match
550,65,1/8,301,35 5/8,0,n/a,match
551,48,1/8,302,35 3/4,3,n/a,match
552,52,1/8,302,35 3/4,2,n/a,match
553,67,1/8,302,35 3/4,0,n/a,match
554,53,1/8,303,35 7/8,2,n/a,match
555,48,1/8,304,36,4,0,repetition
556,55,1/8,304,36,2,n/a,match
557,60,1/8,304,36,1,0,repetition
558,67,1/8,304,36,0,0,repetition
559,65,1/8,305,36 1/8,0,n/a,match
560,53,1/8,306,36 1/4,3,n/a,match
561,57,1/8,306,36 1/4,2,n/a,match
562,65,1/8,306,36 1/4,0,n/a,match
563,67,1/16,307,36 3/8,0,n/a,ornamentation
564,65,1/16,308,36 7/16,0,n/a,ornamentation
565,48,1/8,309,36 1/2,4,0,repetition
566,55,1/8,309,36 1/2,2 and 3,n/a,match
567,60,1/8,309,36 1/2,1,0,repetition
568,65,1/8,309,36 1/2,0,0,repetition
569,64,1/16,310,36 5/8,0,n/a,ornamentation
570,62,1/16,311,36 11/16,0,n/a,ornamentation
571,65,1/16,312,36 3/4,0,0,repetition
572,64,1/16,313,36 13/16,0,n/a,ornamentation
573,65,1/32,314,36 7/8,0,n/a,ornamentation
574,64,1/32,315,36 29/32,0,n/a,ornamentation
575,62,1/32,316,36 15/16,0,n/a,ornamentation
576,64,1/32,317,36 31/32,0,n/a,ornamentation
577,53,1/4,318,37,3,n/a,match
578,57,1/4,318,37,2,n/a,match
