note,pitch,duration,onset,chord,bar,mapped voice,cost,category
200,62,1/4,42/1,110,22,2,0,repetition
201,65,1/4,42/1,110,22,0,n/a,match
202,61,1/4,169/4,111,22 1/4,2,1,adaptation
203,51,1/4,85/2,112,22 1/2,3,n/a,match
204,55,1/4,85/2,112,22 1/2,1,n/a,match
205,58,1/4,85/2,112,22 1/2,2,n/a,match
206,67,1/4,85/2,112,22 1/2,0,n/a,match
207,53,1/4,171/4,113,22 3/4,1,n/a,match
208,51,1/2,43/1,114,22 1/1,3,0,repetition
209,55,1/2,43/1,114,22 1/1,1,n/a,match
210,60,1/2,43/1,114,22 1/1,2,n/a,match
211,48,1/2,87/2,115,22 3/2,3,n/a,match
212,57,1/2,87/2,115,22 3/2,1,n/a,match
213,64,1/2,87/2,115,22 3/2,0,n/a,match
214,50,1/2,44/1,116,23,3,n/a,match
215,53,1/2,44/1,116,23,1,n/a,match
216,58,1/2,44/1,116,23,2,n/a,match
217,65,1/2,44/1,116,23,0,n/a,match
218,58,1/4,89/2,117,23 1/2,0,n/a,ornamentation
219,67,1/4,179/4,118,23 3/4,0,n/a,match
220,48,1/2,45/1,119,23 1/1,3,n/a,match
221,60,1/2,45/1,119,23 1/1,1,n/a,match
222,69,1/2,45/1,119,23 1/1,0,n/a,match
223,63,1/4,91/2,120,23 3/2,2,n/a,match
224,67,1/4,91/2,120,23 3/2,0,n/a,match
225,58,1/4,183/4,121,23 7/4,1,n/a,ornamentation
226,57,1/4,46/1,122,24,1,n/a,match
227,69,1/4,46/1,122,24,0,n/a,match
228,55,1/4,185/4,123,24 1/4,3,n/a,ornamentation
229,53,1/2,93/2,124,24 1/2,3,n/a,match
230,60,1/2,93/2,124,24 1/2,2,n/a,match
231,53,1/2,47/1,125,24 1/1,3,0,repetition
232,57,1/2,47/1,125,24 1/1,1,n/a,match
233,62,1/2,47/1,125,24 1/1,2,n/a,match
234,69,1/2,47/1,125,24 1/1,0,0,repetition
235,50,1/2,95/2,126,24 3/2,3,n/a,match
236,58,1/2,95/2,126,24 3/2,1,n/a,match
237,65,1/2,95/2,126,24 3/2,0,n/a,match
238,52,1/2,48/1,127,25,3,n/a,match
239,55,1/2,48/1,127,25,1,n/a,match
240,67,1/2,48/1,127,25,0,n/a,match
241,61,1/4,97/2,128,25 1/2,0,n/a,ornamentation
242,69,1/4,195/4,129,25 3/4,0,n/a,match
243,50,1/2,49/1,130,25 1/1,3,n/a,match
244,62,1/2,49/1,130,25 1/1,1,n/a,match
245,70,1/2,49/1,130,25 1/1,0,n/a,match
246,65,1/4,99/2,131,25 3/2,2,n/a,match
247,69,1/4,99/2,131,25 3/2,0,n/a,match
248,60,1/4,199/4,132,25 7/4,1,n/a,match
249,57,1/2,50/1,133,26,1,n/a,match
250,58,1/2,101/2,134,26 1/2,1,n/a,match
251,62,1/2,101/2,134,26 1/2,2,n/a,match
252,65,1/2,101/2,134,26 1/2,0,n/a,match
253,55,1/2,51/1,135,26 1/1,1,n/a,match
254,64,1/2,51/1,135,26 1/1,2,n/a,match
255,67,1/2,51/1,135,26 1/1,0,n/a,match
256,57,1/2,103/2,136,26 3/2,1,n/a,match
257,64,1/2,103/2,136,26 3/2,0,n/a,match
258,53,1/2,52/1,137,27,1,n/a,match
259,62,1/2,52/1,137,27,2,n/a,match
260,65,1/2,52/1,137,27,0,n/a,match
261,46,1/2,105/2,138,27 1/2,3,n/a,match
262,55,1/2,105/2,138,27 1/2,1,n/a,match
263,62,1/2,105/2,138,27 1/2,0,n/a,match
264,50,1/2,53/1,139,27 1/1,1,n/a,match
265,43,1/2,107/2,140,27 3/2,3,n/a,match
266,55,1/2,107/2,140,27 3/2,1,n/a,match
267,64,1/2,107/2,140,27 3/2,0,n/a,match
268,45,1/4,54/1,141,28,3,n/a,match
269,57,1/4,217/4,142,28 1/4,1,2,adaptation
270,45,1/4,109/2,143,28 1/2,3,0,repetition
271,54,1/4,109/2,143,28 1/2,1,n/a,ficta
272,60,1/4,109/2,143,28 1/2,0,n/a,match
273,62,1/4,219/4,144,28 3/4,0,n/a,ornamentation
274,43,1/2,55/1,145,28 1/1,3,n/a,match
275,55,1/2,55/1,145,28 1/1,1,n/a,match
276,64,1/2,55/1,145,28 1/1,0,n/a,match
277,58,1/4,111/2,146,28 3/2,2,n/a,match
278,62,1/4,111/2,146,28 3/2,0,n/a,match
279,57,1/4,223/4,147,28 7/4,1,n/a,match
280,50,1/2,56/1,148,29,3,n/a,match
281,58,1/2,56/1,148,29,1,n/a,match
282,62,1/2,56/1,148,29,0,0,repetition
283,51,1/4,113/2,149,29 1/2,3,n/a,match
284,55,1/4,113/2,149,29 1/2,2,n/a,match
285,67,1/4,113/2,149,29 1/2,0,n/a,match
286,60,1/4,227/4,150,29 3/4,1,n/a,ornamentation
287,50,1/2,57/1,151,29 1/1,3,n/a,match
288,57,1/2,57/1,151,29 1/1,2,n/a,match
289,62,1/2,57/1,151,29 1/1,1,n/a,match
290,50,1/2,115/2,152,29 3/2,3,0,repetition
291,57,1/2,115/2,152,29 3/2,2,0,repetition
292,66,1/2,115/2,152,29 3/2,0,n/a,match
293,43,1/1,58/1,153,30,3,n/a,match
294,55,1/1,58/1,153,30,2,n/a,match
295,62,1/1,58/1,153,30,1,0,repetition
296,67,1/1,58/1,153,30,0,n/a,match
