ornament,voice,bar,pitch
Q 2 Q 2 Q 2 Q 1 H,1,3 9/4,62
E -1 E,1,4 7/8,64
Q 2 Q,1,5 3/4,57
H -12 Q,0,7 1/1,62
H 7 Q,1,12 1/1,62
R 0 Q,1,13 9/4,52
Q -1 Q,1,13 11/4,52
R 0 E 2 E 1 H,0,14 5/4,62
Q 2 Q,1,18 3/4,62
Q -1 Q 1 Q 2 Q 1 Q,1,21 1/4,59
R 0 Q,0,21 5/4,65
Q -2 Q,0,21 7/4,65
Q 2 Q 2 Q 1 Q -1 W,0,21 9/4,69
