note,pitch,duration,onset,chord,bar,mapped voice,cost,category
63,64,1/2,31/2,41,6 1/2,1,n/a,match
64,67,1/2,31/2,41,6 1/2,0,n/a,match
65,52,1/4,16/1,42,6 1/1,3,n/a,match
66,62,1/4,65/4,43,6 5/4,1,n/a,match
67,66,1/4,65/4,43,6 5/4,0,n/a,ficta
68,60,1/4,33/2,44,6 3/2,1,n/a,match
69,67,1/4,33/2,44,6 3/2,0,n/a,match
70,59,1/4,67/4,45,6 7/4,1,n/a,match
71,53,1/2,17/1,46,6 2/1,3,n/a,match
72,57,1/2,17/1,46,6 2/1,1,n/a,match
73,69,1/2,17/1,46,6 2/1,0,n/a,match
74,72,1/2,35/2,47,6 5/2,0,n/a,match
75,55,1/4,18/1,48,7,1 and 3,n/a,match
76,59,1/4,18/1,48,7,2,n/a,match
77,71,1/4,18/1,48,7,0,n/a,match
78,57,1/4,73/4,49,7 1/4,1,n/a,match
79,59,1/4,37/2,50,7 1/2,1,n/a,match
80,67,1/4,37/2,50,7 1/2,0,n/a,match
81,60,1/4,75/4,51,7 3/4,1,n/a,match
82,62,1/2,19/1,52,7 1/1,1,n/a,match
83,55,1/2,39/2,53,7 3/2,1,n/a,match
84,67,1/2,39/2,53,7 3/2,0,n/a,match
85,52,1/2,20/1,54,7 2/1,3,n/a,match
86,60,1/2,20/1,54,7 2/1,2,n/a,match
87,55,1/2,41/2,55,7 5/2,1,n/a,match
88,64,1/2,41/2,55,7 5/2,0,n/a,match
89,50,1/2,21/1,56,8,3,n/a,match
90,57,1/2,21/1,56,8,1,n/a,match
91,62,1/2,21/1,56,8,2,n/a,match
92,65,1/2,21/1,56,8,0,n/a,match
93,59,1/2,43/2,57,8 1/2,1,n/a,match
94,62,1/2,43/2,57,8 1/2,0,n/a,match
95,55,1/2,22/1,58,8 1/1,3,n/a,match
96,62,1/2,22/1,58,8 1/1,2,0,repetition
97,55,1/2,45/2,59,8 3/2,1,n/a,match
98,74,1/2,45/2,59,8 3/2,0,n/a,match
99,55,1/2,23/1,60,8 2/1,3,0,repetition
100,59,1/2,23/1,60,8 2/1,2,n/a,match
101,62,1/2,23/1,60,8 2/1,1,n/a,match
102,71,1/4,47/2,61,8 5/2,0,n/a,match
103,69,1/8,95/4,62,8 11/4,0,2,adaptation
104,71,1/8,191/8,63,8 23/8,0,n/a,ornamentation
105,53,1/2,24/1,64,9,3,n/a,match
106,57,1/2,24/1,64,9,2,n/a,match
107,65,1/2,24/1,64,9,1,n/a,match
108,72,1/2,24/1,64,9,0,n/a,match
109,69,1/2,49/2,65,9 1/2,0,n/a,match
110,50,1/2,25/1,66,9 1/1,3,n/a,match
111,62,1/2,25/1,66,9 1/1,2,n/a,match
112,62,1/2,51/2,67,9 3/2,1,n/a,match
113,65,1/2,51/2,67,9 3/2,0,n/a,match
114,50,1/2,26/1,68,9 2/1,3,0,repetition
115,62,1/2,26/1,68,9 2/1,2,0,repetition
116,65,1/2,26/1,68,9 2/1,1,n/a,match
117,69,1/2,26/1,68,9 2/1,0,n/a,match
118,62,1/4,53/2,69,9 5/2,0,n/a,ornamentation
119,71,1/4,107/4,70,9 11/4,0,n/a,match
120,57,1/4,27/1,71,10,3,n/a,match
121,60,1/4,27/1,71,10,2,n/a,match
122,64,1/4,27/1,71,10,1,n/a,match
123,72,1/4,27/1,71,10,0,n/a,match
124,57,1/4,109/4,72,10 1/4,2,n/a,ornamentation
125,59,1/2,55/2,73,10 1/2,2,1,adaptation
126,60,1/4,28/1,74,10 1/1,1,n/a,match
127,72,1/4,28/1,74,10 1/1,0,0,repetition
128,62,1/4,113/4,75,10 5/4,1,n/a,match
129,55,1/2,57/2,76,10 3/2,3,n/a,match
130,64,1/2,57/2,76,10 3/2,1,n/a,match
131,71,1/2,57/2,76,10 3/2,0,n/a,match
132,53,1/4,29/1,77,10 2/1,3,n/a,match
133,69,1/4,29/1,77,10 2/1,0,n/a,match
134,57,1/4,117/4,78,10 9/4,1,n/a,ornamentation
135,57,1/2,59/2,79,10 5/2,1,n/a,match
136,52,1/4,30/1,80,11,3,n/a,match
137,59,1/4,30/1,80,11,1,n/a,match
138,64,1/4,30/1,80,11,2,n/a,match
139,67,1/4,30/1,80,11,0,n/a,match
140,57,1/8,121/4,81,11 1/4,1,n/a,ornamentation
141,59,1/8,243/8,82,11 3/8,1,n/a,ornamentation
142,60,1/2,61/2,83,11 1/2,1,n/a,match
143,57,1/4,31/1,84,11 1/1,3,n/a,match
144,59,1/4,125/4,85,11 5/4,1,n/a,ornamentation
145,60,1/4,63/2,86,11 3/2,1,0,repetition
146,62,1/4,127/4,87,11 7/4,1,n/a,ornamentation
147,57,1/4,32/1,88,11 2/1,3,0,repetition
148,60,1/4,32/1,88,11 2/1,2,n/a,match
149,64,1/4,32/1,88,11 2/1,1,n/a,match
150,69,1/4,32/1,88,11 2/1,0,n/a,match
151,59,1/4,129/4,89,11 9/4,1,n/a,ornamentation
152,60,1/4,65/2,90,11 5/2,1,n/a,match
153,57,1/4,131/4,91,11 11/4,3,n/a,ornamentation
154,55,1/2,33/1,92,12,3,n/a,match
155,59,1/2,33/1,92,12,2,n/a,match
156,62,1/2,33/1,92,12,1,n/a,match
157,71,1/2,33/1,92,12,0,n/a,match
158,64,1/2,67/2,93,12 1/2,1,n/a,match
159,67,1/2,67/2,93,12 1/2,0,n/a,match
160,52,1/2,34/1,94,12 1/1,3,n/a,match
161,64,1/2,34/1,94,12 1/1,2,n/a,match
162,60,1/2,69/2,95,12 3/2,1,n/a,match
163,67,1/2,69/2,95,12 3/2,0,n/a,match
164,52,1/4,35/1,96,12 2/1,3,0,repetition
165,59,1/4,35/1,96,12 2/1,1,n/a,match
166,66,1/4,141/4,97,12 9/4,0,n/a,ficta
167,67,1/2,71/2,98,12 5/2,0,n/a,match
168,53,1/8,36/1,99,13,3,n/a,match
169,57,1/8,36/1,99,13,1,n/a,match
170,62,1/8,36/1,99,13,2,n/a,match
171,69,1/8,36/1,99,13,0,n/a,match
172,70,1/8,289/8,100,13 1/8,0,n/a,ornamentation
173,69,1/8,145/4,101,13 1/4,0,0,repetition
174,70,1/8,291/8,102,13 3/8,0,n/a,ornamentation
175,69,1/8,73/2,103,13 1/2,0,2,adaptation
176,67,1/8,293/8,104,13 5/8,0,n/a,ornamentation
177,65,1/8,147/4,105,13 3/4,0,0,repetition
178,64,1/8,295/8,106,13 7/8,0,n/a,ornamentation
179,55,1/2,37/1,107,13 1/1,3,n/a,match
180,59,1/2,37/1,107,13 1/1,2,n/a,match
181,62,1/2,37/1,107,13 1/1,0,n/a,match
182,67,1/4,75/2,108,13 3/2,0,n/a,match
183,59,1/4,151/4,109,13 7/4,2,n/a,ornamentation
184,55,1/4,38/1,110,13 2/1,3,0,repetition
185,59,1/4,38/1,110,13 2/1,2,0,repetition
186,66,1/4,153/4,111,13 9/4,0,n/a,ficta
187,67,1/4,77/2,112,13 5/2,0,n/a,match
188,64,1/4,155/4,113,13 11/4,1,n/a,ornamentation
189,53,1/2,39/1,114,14,3,n/a,match
190,60,1/2,39/1,114,14,2,n/a,match
191,65,1/2,39/1,114,14,1,n/a,match
192,69,1/2,39/1,114,14,0,n/a,match
193,65,1/4,79/2,115,14 1/2,0,n/a,match
194,53,1/4,159/4,116,14 3/4,1,n/a,match
195,50,1/2,40/1,117,14 1/1,3,n/a,match
196,53,1/2,40/1,117,14 1/1,1,n/a,match
197,62,1/2,40/1,117,14 1/1,2,n/a,match
198,58,1/2,81/2,118,14 3/2,1,n/a,match
199,65,1/2,81/2,118,14 3/2,0,n/a,match
200,50,1/4,41/1,119,14 2/1,3,0,repetition
201,57,1/4,41/1,119,14 2/1,1,n/a,match
202,64,1/4,165/4,120,14 9/4,0,n/a,match
203,65,1/2,83/2,121,14 5/2,0,n/a,match
204,52,1/8,42/1,122,15,3,n/a,match
205,60,1/8,42/1,122,15,2,n/a,match
206,67,1/8,42/1,122,15,0,n/a,match
207,69,1/8,337/8,123,15 1/8,0,n/a,ornamentation
208,67,1/8,169/4,124,15 1/4,0,0,repetition
209,65,1/8,339/8,125,15 3/8,0,n/a,ornamentation
210,64,1/8,85/2,126,15 1/2,0,n/a,match
211,65,1/8,341/8,127,15 5/8,0,n/a,ornamentation
212,64,1/8,171/4,128,15 3/4,0,0,repetition
213,62,1/8,343/8,129,15 7/8,0,n/a,ornamentation
214,53,1/2,43/1,130,15 1/1,3,n/a,match
