note,pitch,duration,onset,chord,bar,mapped voice,cost,category
116,57,1/2,28/1,61,15,2,n/a,match
117,74,1/2,28/1,61,15,0,n/a,match
118,48,1/2,57/2,62,15 1/2,4,n/a,match
119,52,1/2,57/2,62,15 1/2,3,n/a,match
120,47,1/2,29/1,63,15 1/1,4,n/a,match
121,50,1/2,29/1,63,15 1/1,3,n/a,match
122,59,1/2,29/1,63,15 1/1,2,n/a,match
123,56,1/2,59/2,64,15 3/2,1,n/a,match
124,74,1/2,59/2,64,15 3/2,0,n/a,match
125,45,1/2,30/1,65,16,4,n/a,match
126,52,1/2,30/1,65,16,2,n/a,match
127,57,1/2,30/1,65,16,1,n/a,match
128,72,1/2,30/1,65,16,0,n/a,match
129,45,1/4,61/2,66,16 1/2,1,n/a,ornamentation
130,59,1/4,123/4,67,16 3/4,1,n/a,match
131,71,1/4,123/4,67,16 3/4,0,n/a,match
132,45,1/4,31/1,68,16 1/1,4,0,repetition
133,52,1/4,31/1,68,16 1/1,2,0,repetition
134,60,1/4,31/1,68,16 1/1,1,n/a,match
135,69,1/4,31/1,68,16 1/1,0,n/a,match
136,62,1/4,125/4,69,16 5/4,1,n/a,match
137,64,1/2,63/2,70,16 3/2,1,n/a,match
138,67,1/2,63/2,70,16 3/2,0,n/a,match
139,45,1/2,32/1,71,17,4,n/a,match
140,62,1/2,32/1,71,17,1,2,adaptation
141,65,1/2,32/1,71,17,0,n/a,match
142,62,1/4,65/2,72,17 1/2,1,n/a,match
143,66,1/4,65/2,72,17 1/2,0,1,adaptation
144,62,1/4,131/4,73,17 3/4,0,n/a,match
145,45,3/8,33/1,74,17 1/1,4,n/a,match
146,57,3/8,33/1,74,17 1/1,2,n/a,match
147,64,3/8,33/1,74,17 1/1,0,n/a,match
148,61,1/8,267/8,75,17 11/8,1,n/a,ornamentation
149,62,1/4,67/2,76,17 3/2,1,0,repetition
150,61,1/4,135/4,77,17 7/4,1,n/a,ornamentation
151,50,3/4,34/1,78,18,4,n/a,match
152,53,3/4,34/1,78,18,2,n/a,match
153,57,3/4,34/1,78,18,3,n/a,match
154,62,3/4,34/1,78,18,1,n/a,match
155,69,3/4,34/1,78,18,0,n/a,match
156,52,1/4,139/4,79,18 3/4,2,n/a,match
157,67,1/4,139/4,79,18 3/4,0,n/a,match
158,50,1/2,35/1,80,18 1/1,2,n/a,match
159,53,1/2,35/1,80,18 1/1,4,3,adaptation
160,57,1/2,35/1,80,18 1/1,3,n/a,match
161,65,1/2,35/1,80,18 1/1,0,n/a,match
162,48,1/2,71/2,81,18 3/2,4,n/a,match
163,52,1/2,71/2,81,18 3/2,2,n/a,match
164,57,1/2,71/2,81,18 3/2,3,n/a,match
165,64,1/2,71/2,81,18 3/2,0,n/a,match
166,46,1/4,36/1,82,19,4,n/a,match
167,53,1/4,36/1,82,19,2,n/a,match
168,58,1/4,36/1,82,19,3,n/a,match
169,62,1/4,145/4,83,19 1/4,0,n/a,ornamentation
170,43,1/2,73/2,84,19 1/2,4,n/a,match
171,55,1/2,73/2,84,19 1/2,2,n/a,match
172,62,1/2,73/2,84,19 1/2,0,n/a,match
173,45,1/2,37/1,85,19 1/1,4,n/a,match
174,52,1/2,37/1,85,19 1/1,2,n/a,match
175,57,1/2,37/1,85,19 1/1,3,n/a,match
176,64,1/2,37/1,85,19 1/1,1,n/a,match
177,61,1/2,75/2,86,19 3/2,0,n/a,match
178,50,3/4,38/1,87,20,2 and 4,n/a,match
179,57,3/4,38/1,87,20,3,n/a,match
180,62,3/4,38/1,87,20,0,n/a,match
181,65,3/4,38/1,87,20,1,n/a,match
182,67,1/4,155/4,88,20 3/4,1,n/a,ornamentation
183,65,1/2,39/1,89,20 1/1,1,n/a,match
184,69,1/2,39/1,89,20 1/1,0,n/a,match
185,50,1/4,79/2,90,20 3/2,3,n/a,match
186,71,1/4,159/4,91,20 7/4,0,n/a,ornamentation
187,57,1/1,40/1,92,21,3,n/a,match
188,64,1/1,40/1,92,21,1,n/a,match
189,72,1/1,40/1,92,21,0,n/a,match
190,57,1/1,41/1,93,21 1/1,3,n/a,match
191,60,1/1,41/1,93,21 1/1,1,n/a,match
192,72,1/1,41/1,93,21 1/1,0,n/a,match
193,55,1/2,42/1,94,22,3,n/a,match
194,62,1/2,42/1,94,22,1,n/a,match
195,67,1/2,42/1,94,22,0,5,adaptation
196,55,1/4,85/2,95,22 1/2,1,n/a,match
197,57,1/4,171/4,96,22 3/4,1,n/a,match
198,59,1/4,43/1,97,22 1/1,1,n/a,match
199,61,1/4,173/4,98,22 5/4,1,n/a,ficta
200,53,1/2,87/2,99,22 3/2,3,n/a,match
201,62,1/2,87/2,99,22 3/2,1,n/a,match
202,69,1/2,87/2,99,22 3/2,0,n/a,match
203,52,1/4,44/1,100,23,3,n/a,match
204,67,1/4,44/1,100,23,0,n/a,match
205,60,1/4,177/4,101,23 1/4,1,n/a,ornamentation
206,60,1/2,89/2,102,23 1/2,1,n/a,match
207,50,1/4,45/1,103,23 1/1,3,n/a,match
208,65,1/4,45/1,103,23 1/1,0,n/a,match
209,59,1/4,181/4,104,23 5/4,1,n/a,ornamentation
210,60,1/8,91/2,105,23 3/2,1,0,repetition
211,59,1/8,365/8,106,23 13/8,1,n/a,ornamentation
212,57,1/8,183/4,107,23 7/4,1,n/a,ornamentation
213,59,1/8,367/8,108,23 15/8,1,n/a,ornamentation
214,45,1/1,46/1,109,24,4,n/a,match
215,48,1/1,46/1,109,24,3,n/a,match
216,60,1/1,46/1,109,24,1,n/a,match
217,64,1/1,46/1,109,24,0,n/a,match
218,53,1/2,48/1,110,25,4,n/a,match
219,57,1/2,48/1,110,25,1,n/a,match
220,60,1/2,97/2,111,25 1/2,3,n/a,match
221,69,1/2,97/2,111,25 1/2,0,n/a,match
222,53,1/2,49/1,112,25 1/1,4,n/a,match
223,57,1/2,49/1,112,25 1/1,1,n/a,match
224,60,1/2,49/1,112,25 1/1,3,n/a,match
225,69,1/2,49/1,112,25 1/1,0,n/a,match
226,53,1/2,99/2,113,25 3/2,4,0,repetition
227,57,1/2,99/2,113,25 3/2,1,n/a,match
228,62,1/2,99/2,113,25 3/2,3,n/a,match
229,52,1/2,50/1,114,26,4,n/a,match
230,59,1/2,50/1,114,26,1,n/a,match
231,64,1/2,50/1,114,26,3,n/a,match
232,67,1/2,50/1,114,26,0,n/a,match
233,52,1/4,101/2,115,26 1/2,1,n/a,ornamentation
234,57,1/4,203/4,116,26 3/4,1,n/a,match
235,52,1/2,51/1,117,26 1/1,3,n/a,match
236,55,1/2,51/1,117,26 1/1,1,n/a,match
237,50,1/2,103/2,118,26 3/2,4,n/a,match
238,53,1/2,103/2,118,26 3/2,3,n/a,match
239,57,1/2,103/2,118,26 3/2,1,n/a,match
240,65,1/2,103/2,118,26 3/2,0,n/a,match
241,48,1/2,52/1,119,27,4,n/a,match
242,52,1/2,52/1,119,27,1,n/a,match
243,55,1/2,52/1,119,27,3,n/a,match
244,64,1/2,52/1,119,27,0,n/a,match
245,45,1/2,105/2,120,27 1/2,4,n/a,match
246,48,1/2,105/2,120,27 1/2,3,n/a,match
247,57,1/2,105/2,120,27 1/2,1,n/a,match
248,47,1/2,53/1,121,27 1/1,4,n/a,match
249,50,1/2,53/1,121,27 1/1,3,n/a,match
250,62,1/2,53/1,121,27 1/1,0,n/a,match
251,56,1/2,107/2,122,27 3/2,1,n/a,match
252,45,1/1,54/1,123,28,4,n/a,match
253,52,1/1,54/1,123,28,3,n/a,match
254,57,1/1,54/1,123,28,1 and 2,n/a,match
255,61,1/1,54/1,123,28,0,n/a,ficta
256,45,1/4,55/1,124,28 1/1,4,0,repetition
257,52,1/4,55/1,124,28 1/1,3,0,repetition
258,57,1/4,55/1,124,28 1/1,2,0,repetition
259,61,1/4,55/1,124,28 1/1,0,1,adaptation
260,47,1/8,221/4,125,28 5/4,3,n/a,ornamentation
261,49,1/8,443/8,126,28 11/8,3,n/a,ornamentation
262,50,1/8,111/2,127,28 3/2,3,n/a,ornamentation
263,52,1/8,445/8,128,28 13/8,3,n/a,ornamentation
264,54,1/8,223/4,129,28 7/4,3,n/a,ornamentation
265,56,1/8,447/8,130,28 15/8,3,n/a,ornamentation
266,57,1/4,56/1,131,29,3,n/a,match
267,59,1/4,225/4,132,29 1/4,2,n/a,ornamentation
268,60,1/4,113/2,133,29 1/2,2,0,repetition
269,62,1/4,227/4,134,29 3/4,2,n/a,ornamentation
270,45,1/4,57/1,135,29 1/1,4,n/a,match
271,57,1/4,57/1,135,29 1/1,3,n/a,match
272,60,1/4,57/1,135,29 1/1,2,n/a,match
273,64,1/4,57/1,135,29 1/1,1,n/a,match
274,47,1/4,229/4,136,29 5/4,4,n/a,ornamentation
275,48,1/4,115/2,137,29 3/2,4,3,adaptation
276,50,1/4,231/4,138,29 7/4,4,n/a,ornamentation
277,52,1/2,58/1,139,30,4,n/a,match
278,55,1/2,58/1,139,30,3,n/a,match
279,59,1/2,58/1,139,30,2,n/a,match
280,64,1/2,58/1,139,30,1,n/a,match
281,52,1/4,117/2,140,30 1/2,4,0,repetition
282,54,1/4,235/4,141,30 3/4,4,n/a,ficta
283,55,1/4,59/1,142,30 1/1,4,n/a,match
284,62,1/4,59/1,142,30 1/1,1,n/a,match
285,64,1/4,237/4,143,30 5/4,1,n/a,ornamentation
286,50,1/2,119/2,144,30 3/2,4,n/a,match
287,57,1/2,119/2,144,30 3/2,2,n/a,match
288,62,1/2,119/2,144,30 3/2,3,n/a,match
289,65,1/2,119/2,144,30 3/2,1,n/a,match
290,52,1/2,60/1,145,31,4,n/a,match
291,55,1/2,60/1,145,31,2,n/a,match
292,59,1/2,60/1,145,31,3,n/a,match
293,64,1/2,60/1,145,31,1,n/a,match
294,48,1/2,121/2,146,31 1/2,4,n/a,match
295,60,1/2,121/2,146,31 1/2,3,n/a,match
296,50,1/2,61/1,147,31 1/1,4,n/a,match
297,53,1/2,61/1,147,31 1/1,2,n/a,match
298,57,1/2,61/1,147,31 1/1,3,n/a,match
299,62,1/2,61/1,147,31 1/1,1,n/a,match
300,69,1/2,123/2,148,31 3/2,0,n/a,match
301,45,1/2,62/1,149,32,4,n/a,match
302,52,1/2,62/1,149,32,2,n/a,match
303,60,1/2,62/1,149,32,1,n/a,match
304,57,1/2,125/2,150,32 1/2,3,n/a,match
305,69,1/2,125/2,150,32 1/2,0,n/a,match
306,72,1/2,63/1,151,32 1/1,0,n/a,match
307,57,1/4,127/2,152,32 3/2,3,n/a,match
308,71,1/4,127/2,152,32 3/2,0,n/a,match
309,69,1/4,255/4,153,32 7/4,0,n/a,match
310,60,1/2,64/1,154,33,3,n/a,match
311,64,1/2,64/1,154,33,2,n/a,match
312,67,1/2,64/1,154,33,0,n/a,match
313,72,1/4,129/2,155,33 1/2,0,n/a,match
314,59,1/8,259/4,156,33 3/4,3,n/a,match
315,57,1/8,519/8,157,33 7/8,3,n/a,match
316,55,1/2,65/1,158,33 1/1,3,n/a,match
317,71,1/2,65/1,158,33 1/1,0,n/a,match
318,52,1/2,131/2,159,33 3/2,3,n/a,match
319,64,1/2,131/2,159,33 3/2,1 and 2,n/a,match
320,68,1/2,131/2,159,33 3/2,0,n/a,ficta
321,57,1/2,66/1,160,34,3,n/a,match
322,60,1/2,66/1,160,34,2,n/a,match
323,64,1/2,66/1,160,34,1,n/a,match
324,69,1/2,66/1,160,34,0,n/a,match
325,64,1/4,133/2,161,34 1/2,1,n/a,match
326,59,1/4,267/4,162,34 3/4,2,n/a,match
327,71,1/4,267/4,162,34 3/4,0,n/a,match
328,57,1/2,67/1,163,34 1/1,2,n/a,match
329,72,1/2,67/1,163,34 1/1,0,n/a,match
330,55,1/2,135/2,164,34 3/2,3,n/a,match
331,59,1/2,135/2,164,34 3/2,2,n/a,match
332,62,1/2,135/2,164,34 3/2,1,n/a,match
333,71,1/2,135/2,164,34 3/2,0,n/a,match
334,53,1/4,68/1,165,35,3,n/a,match
335,60,1/4,68/1,165,35,2,n/a,match
336,65,1/4,68/1,165,35,1,n/a,match
337,69,1/4,273/4,166,35 1/4,0,n/a,ornamentation
338,50,1/2,137/2,167,35 1/2,3,n/a,match
339,62,1/2,137/2,167,35 1/2,2,n/a,match
340,65,1/2,137/2,167,35 1/2,1,0,repetition
341,69,1/2,137/2,167,35 1/2,0,n/a,match
342,52,1/4,69/1,168,35 1/1,3,n/a,match
343,59,1/4,69/1,168,35 1/1,2,n/a,match
344,64,1/4,69/1,168,35 1/1,1,n/a,match
345,68,1/8,277/4,169,35 5/4,0,n/a,ornamentation
346,66,1/8,555/8,170,35 11/8,0,n/a,ornamentation
347,69,1/8,139/2,171,35 3/2,0,0,repetition
348,68,1/8,557/8,172,35 13/8,0,n/a,ornamentation
349,66,1/8,279/4,173,35 7/4,0,n/a,ornamentation
350,68,1/8,559/8,174,35 15/8,0,n/a,ornamentation
351,45,1/1,70/1,175,36,4,n/a,match
352,57,1/1,70/1,175,36,2,n/a,match
353,60,1/1,70/1,175,36,1,n/a,match
354,64,1/1,70/1,175,36,3,12,adaptation
355,69,1/1,70/1,175,36,0,n/a,match
356,69,1/2,71/1,176,36 1/1,0,0,repetition
357,57,1/2,143/2,177,36 3/2,2 and 3,n/a,match
358,60,1/2,143/2,177,36 3/2,1,n/a,match
359,50,1/2,72/1,178,37,4,n/a,match
360,53,1/2,72/1,178,37,2,n/a,match
361,62,1/2,72/1,178,37,1,n/a,match
362,57,1/4,145/2,179,37 1/2,3,n/a,match
363,64,1/4,291/4,180,37 3/4,1,n/a,match
364,50,1/2,73/1,181,37 1/1,2,n/a,match
365,53,1/2,73/1,181,37 1/1,3,n/a,match
366,65,1/2,73/1,181,37 1/1,1,n/a,match
367,48,1/2,147/2,182,37 3/2,4,n/a,match
368,52,1/2,147/2,182,37 3/2,2,n/a,match
369,55,1/2,147/2,182,37 3/2,3,n/a,match
370,64,1/2,147/2,182,37 3/2,1,n/a,match
371,46,1/4,74/1,183,38,4,n/a,match
372,53,1/4,74/1,183,38,2,n/a,match
373,58,1/4,74/1,183,38,3,n/a,match
374,62,1/4,297/4,184,38 1/4,1,n/a,ornamentation
375,43,1/2,149/2,185,38 1/2,4,n/a,match
376,55,1/2,149/2,185,38 1/2,2,n/a,match
377,58,1/2,149/2,185,38 1/2,3,0,repetition
378,62,1/2,149/2,185,38 1/2,1,n/a,match
379,57,1/2,75/1,186,38 1/1,3,n/a,match
380,45,1/2,151/2,187,38 3/2,4,0,repetition
