note,pitch,duration,onset,chord,bar,mapped voice,cost,category
0,55,1/2,0/96,0,1,1,n/a,match
1,67,1/2,0/96,0,1,0,n/a,match
2,55,3/16,1/2,1,1 1/2,1,n/a,match
3,67,3/16,1/2,1,1 1/2,0,0,repetition
4,54,1/16,11/16,2,1 11/16,1,n/a,ornamentation
5,55,1/8,3/4,3,1 3/4,1,n/a,ornamentation
6,57,1/8,7/8,4,1 7/8,1,n/a,match
7,59,1/8,1/1,5,2,1,n/a,match
8,67,1/8,1/1,5,2,0,n/a,match
9,60,1/32,9/8,6,2 1/8,1,n/a,ornamentation
10,59,1/32,37/32,7,2 5/32,1,n/a,ornamentation
11,57,1/32,19/16,8,2 3/16,1,n/a,ornamentation
12,59,1/32,39/32,9,2 7/32,1,n/a,ornamentation
13,60,1/4,5/4,10,2 1/4,1,n/a,match
14,55,1/4,3/2,11,2 1/2,1,n/a,match
15,67,1/4,3/2,11,2 1/2,0,0,repetition
16,67,1/4,7/4,12,2 3/4,1,n/a,match
17,67,1/8,2/1,13,3,1,0,repetition
18,69,1/8,2/1,13,3,0,n/a,match
19,66,1/16,17/8,14,3 1/8,0,n/a,ornamentation
20,67,1/16,35/16,15,3 3/16,0,n/a,ornamentation
21,69,1/16,9/4,16,3 1/4,0,0,repetition
22,67,1/16,37/16,17,3 5/16,1,n/a,ornamentation
23,66,1/16,19/8,18,3 3/8,1,1,adaptation
24,64,1/16,39/16,19,3 7/16,1,n/a,ornamentation
25,66,1/4,5/2,20,3 1/2,1,n/a,ficta
26,69,1/4,5/2,20,3 1/2,0,0,repetition
27,62,1/4,11/4,21,3 3/4,1,n/a,match
28,62,1/8,3/1,22,4,1,0,repetition
29,69,1/8,3/1,22,4,0,n/a,match
30,61,1/8,25/8,23,4 1/8,1,n/a,ficta
31,62,1/8,13/4,24,4 1/4,1,n/a,match
32,64,1/8,27/8,25,4 3/8,1,n/a,match
33,66,1/8,7/2,26,4 1/2,1,n/a,ficta
34,69,1/8,7/2,26,4 1/2,0,0,repetition
35,62,1/16,29/8,27,4 5/8,1,3,adaptation
36,64,1/16,59/16,28,4 11/16,1,n/a,ornamentation
37,66,1/16,15/4,29,4 3/4,1,1,adaptation
38,67,1/16,61/16,30,4 13/16,1,n/a,ornamentation
39,69,1/16,31/8,31,4 7/8,1,0,repetition
40,66,1/16,63/16,32,4 15/16,1,n/a,ornamentation
41,43,1/8,4/1,33,5,5,n/a,match
42,55,1/8,4/1,33,5,3,n/a,match
43,67,1/8,4/1,33,5,1,n/a,match
44,71,1/8,4/1,33,5,0,n/a,match
45,61,1/16,33/8,34,5 1/8,1,n/a,ornamentation
46,62,1/16,67/16,35,5 3/16,1,n/a,ornamentation
47,64,1/16,17/4,36,5 1/4,1,n/a,ornamentation
48,66,1/16,69/16,37,5 5/16,1,n/a,ornamentation
49,67,1/16,35/8,38,5 3/8,1,n/a,ornamentation
50,69,1/16,71/16,39,5 7/16,1,n/a,ornamentation
51,43,3/8,9/2,40,5 1/2,5,n/a,match
52,55,3/8,9/2,40,5 1/2,3,0,repetition
53,67,3/8,9/2,40,5 1/2,1,0,repetition
54,71,3/8,9/2,40,5 1/2,0,0,repetition
55,45,1/8,39/8,41,5 7/8,5,n/a,match
56,47,1/4,5/1,42,6,5,n/a,match
57,55,1/4,5/1,42,6,3,n/a,match
58,67,1/4,5/1,42,6,0,n/a,match
59,48,1/4,21/4,43,6 1/4,5,n/a,match
60,43,1/4,11/2,44,6 1/2,5,n/a,match
61,55,1/4,11/2,44,6 1/2,3,0,repetition
62,67,1/4,11/2,44,6 1/2,1,0,repetition
63,55,1/8,23/4,45,6 3/4,5,n/a,match
64,57,1/32,47/8,46,6 7/8,5,n/a,ornamentation
65,55,1/32,189/32,47,6 29/32,5,n/a,ornamentation
66,54,1/32,95/16,48,6 15/16,5,n/a,ornamentation
67,55,1/32,191/32,49,6 31/32,5,n/a,ornamentation
68,57,1/8,6/1,50,7,3,n/a,match
69,57,1/8,6/1,50,7,5,2,adaptation
70,55,1/8,49/8,51,7 1/8,5,n/a,ornamentation
71,54,1/8,25/4,52,7 1/4,5,n/a,ficta
72,52,1/8,51/8,53,7 3/8,5,n/a,match
73,54,1/4,13/2,54,7 1/2,5,n/a,ficta
74,57,1/4,13/2,54,7 1/2,3,0,repetition
75,50,1/4,27/4,55,7 3/4,5,n/a,match
76,50,1/8,7/1,56,8,5,0,repetition
77,57,1/8,7/1,56,8,3,n/a,match
78,49,1/16,57/8,57,8 1/8,5,n/a,ficta
79,52,1/16,115/16,58,8 3/16,5,n/a,ornamentation
80,50,1/8,29/4,59,8 1/4,5,n/a,match
81,52,1/8,59/8,60,8 3/8,5,n/a,match
82,54,1/16,15/2,61,8 1/2,5,n/a,ficta
83,57,1/16,15/2,61,8 1/2,3,0,repetition
84,52,1/16,121/16,62,8 9/16,5,n/a,ornamentation
85,54,1/16,61/8,63,8 5/8,5,1,adaptation
86,55,1/16,123/16,64,8 11/16,5,n/a,ornamentation
87,57,1/16,31/4,65,8 3/4,5,n/a,match
88,55,1/16,125/16,66,8 13/16,5,n/a,ornamentation
89,57,1/16,63/8,67,8 7/8,5,0,repetition
90,54,1/16,127/16,68,8 15/16,5,n/a,ornamentation
91,43,1/4,8/1,69,9,4,n/a,match
92,55,1/4,8/1,69,9,5,n/a,match
93,59,1/4,8/1,69,9,3,n/a,match
94,55,1/4,33/4,70,9 1/4,2,n/a,match
95,43,1/8,17/2,71,9 1/2,4,n/a,match
96,55,1/8,17/2,71,9 1/2,1 and 2,n/a,match
97,59,1/8,17/2,71,9 1/2,3,0,repetition
98,57,1/8,69/8,72,9 5/8,2,n/a,match
99,59,1/8,35/4,73,9 3/4,2,n/a,match
100,45,1/8,71/8,74,9 7/8,4,n/a,match
101,60,1/8,71/8,74,9 7/8,2,n/a,match
102,47,1/4,9/1,75,10,4,n/a,match
103,55,1/4,9/1,75,10,1 and 3,n/a,match
104,62,1/4,9/1,75,10,2,n/a,match
105,48,1/8,37/4,76,10 1/4,4,n/a,match
106,64,1/8,37/4,76,10 1/4,2,n/a,match
107,57,1/8,75/8,77,10 3/8,1,n/a,match
108,43,1/4,19/2,78,10 1/2,4,n/a,match
109,55,1/4,19/2,78,10 1/2,5,0,repetition
110,59,1/4,19/2,78,10 1/2,1,n/a,match
111,62,1/4,19/2,78,10 1/2,2,n/a,match
112,55,1/4,39/4,79,10 3/4,1 and 4,n/a,match
113,50,1/8,10/1,80,11,2,n/a,match
114,57,1/8,10/1,80,11,1,n/a,match
115,69,1/8,10/1,80,11,0,n/a,match
116,55,1/8,81/8,81,11 1/8,4,n/a,ornamentation
117,54,1/8,41/4,82,11 1/4,4,n/a,ficta
118,52,1/8,83/8,83,11 3/8,4,n/a,match
119,50,1/8,21/2,84,11 1/2,1 and 5,n/a,match
120,69,1/8,21/2,84,11 1/2,0,0,repetition
121,55,1/8,85/8,85,11 5/8,4,n/a,match
122,57,1/8,43/4,86,11 3/4,4,n/a,match
123,62,1/8,43/4,86,11 3/4,1,n/a,match
124,54,1/8,87/8,87,11 7/8,4,n/a,ficta
125,52,1/4,11/1,88,12,5,n/a,match
126,55,1/4,11/1,88,12,4,n/a,match
127,59,1/4,11/1,88,12,1,n/a,match
128,67,1/4,11/1,88,12,0,n/a,match
129,48,1/8,45/4,89,12 1/4,4,n/a,match
130,60,1/8,45/4,89,12 1/4,1,n/a,match
131,50,1/8,91/8,90,12 3/8,4,n/a,match
132,48,1/8,23/2,91,12 1/2,5,n/a,match
133,52,1/8,23/2,91,12 1/2,4,n/a,match
134,72,1/8,23/2,91,12 1/2,0,n/a,match
135,53,1/8,93/8,92,12 5/8,4,n/a,match
136,59,1/8,93/8,92,12 5/8,1,n/a,match
137,55,1/8,47/4,93,12 3/4,1 and 4,n/a,match
138,47,1/8,95/8,94,12 7/8,5,n/a,match
139,45,1/8,12/1,95,13,5,n/a,match
140,55,1/8,12/1,95,13,4,0,repetition
141,57,1/8,12/1,95,13,1,n/a,match
142,72,1/8,12/1,95,13,0,0,repetition
143,59,1/8,97/8,96,13 1/8,1,n/a,match
144,54,1/8,49/4,97,13 1/4,4,n/a,match
145,60,1/8,49/4,97,13 1/4,1,n/a,match
146,57,1/8,99/8,98,13 3/8,1,n/a,match
147,43,1/16,25/2,99,13 1/2,5,n/a,match
148,55,1/16,25/2,99,13 1/2,4,n/a,match
149,59,1/16,25/2,99,13 1/2,1,n/a,match
150,71,1/16,25/2,99,13 1/2,0,n/a,match
151,57,1/16,201/16,100,13 9/16,1,n/a,ornamentation
152,59,1/16,101/8,101,13 5/8,1,0,repetition
153,60,1/16,203/16,102,13 11/16,1,n/a,ornamentation
154,55,1/16,51/4,103,13 3/4,2,n/a,match
155,62,1/16,51/4,103,13 3/4,1,n/a,match
156,60,1/16,205/16,104,13 13/16,1,n/a,ornamentation
157,62,1/16,103/8,105,13 7/8,1,0,repetition
158,64,1/16,207/16,106,13 15/16,1,n/a,ornamentation
159,50,1/8,13/1,107,14,5,n/a,match
160,57,1/8,13/1,107,14,2,n/a,match
161,65,1/8,13/1,107,14,1,n/a,match
162,69,1/8,13/1,107,14,0,n/a,match
163,64,1/8,105/8,108,14 1/8,1,n/a,ornamentation
164,53,1/8,53/4,109,14 1/4,2,n/a,match
165,62,1/8,53/4,109,14 1/4,1,n/a,match
166,60,1/16,107/8,110,14 3/8,1,n/a,ornamentation
167,62,1/16,215/16,111,14 7/16,1,n/a,ornamentation
168,52,1/8,27/2,112,14 1/2,5,n/a,match
169,55,1/8,27/2,112,14 1/2,2,n/a,match
170,62,1/8,27/2,112,14 1/2,1,0,repetition
171,67,1/8,27/2,112,14 1/2,0,n/a,match
172,60,1/8,109/8,113,14 5/8,1,n/a,match
173,48,1/8,55/4,114,14 3/4,2,n/a,match
174,60,1/8,55/4,114,14 3/4,1,n/a,match
175,62,1/32,111/8,115,14 7/8,1,2,adaptation
176,60,1/32,445/32,116,14 29/32,1,n/a,ornamentation
177,59,1/32,223/16,117,14 15/16,1,n/a,ornamentation
178,60,1/32,447/32,118,14 31/32,1,n/a,ornamentation
179,50,1/8,14/1,119,15,5,n/a,match
180,53,1/8,14/1,119,15,2,n/a,match
181,57,1/8,14/1,119,15,3,n/a,match
182,62,1/8,14/1,119,15,1,n/a,match
183,67,1/8,14/1,119,15,0,0,repetition
184,66,1/16,113/8,120,15 1/8,0,n/a,ornamentation
185,67,1/16,227/16,121,15 3/16,0,n/a,ornamentation
186,69,1/16,57/4,122,15 1/4,0,2,adaptation
187,67,1/16,229/16,123,15 5/16,0,n/a,ornamentation
188,66,1/16,115/8,124,15 3/8,0,0,repetition
189,64,1/16,231/16,125,15 7/16,0,n/a,ornamentation
190,50,1/8,29/2,126,15 1/2,2 and 4,n/a,match
191,66,1/8,29/2,126,15 1/2,0,n/a,match
192,67,1/8,117/8,127,15 5/8,0,n/a,ornamentation
193,50,1/8,59/4,128,15 3/4,1,n/a,match
194,57,1/8,59/4,128,15 3/4,3,0,repetition
195,62,1/8,59/4,128,15 3/4,2,n/a,match
196,67,1/8,59/4,128,15 3/4,0,1,adaptation
197,66,1/8,119/8,129,15 7/8,0,n/a,ornamentation
198,52,1/4,15/1,130,16,4,n/a,match
199,55,1/4,15/1,130,16,1 and 3,n/a,match
200,59,1/4,15/1,130,16,2,n/a,match
201,67,1/4,15/1,130,16,0,n/a,match
202,48,1/8,61/4,131,16 1/4,1,n/a,match
203,60,1/8,61/4,131,16 1/4,2,n/a,match
204,50,1/8,123/8,132,16 3/8,1,n/a,match
205,48,1/8,31/2,133,16 1/2,4,n/a,match
206,52,1/8,31/2,133,16 1/2,1,n/a,match
207,60,1/8,31/2,133,16 1/2,3,n/a,match
208,67,1/8,31/2,133,16 1/2,0,0,repetition
209,53,1/8,125/8,134,16 5/8,1,n/a,match
210,59,1/8,125/8,134,16 5/8,2,n/a,match
211,55,1/8,63/4,135,16 3/4,1 and 2,n/a,match
212,47,1/8,127/8,136,16 7/8,4,n/a,match
213,45,1/8,16/1,137,17,4,n/a,match
214,57,1/8,16/1,137,17,2,n/a,match
215,60,1/8,16/1,137,17,3,0,repetition
216,59,1/8,129/8,138,17 1/8,2,n/a,match
217,54,1/8,65/4,139,17 1/4,1,n/a,ficta
218,57,1/8,65/4,139,17 1/4,2,2,adaptation
219,60,1/8,131/8,140,17 3/8,3,0,repetition
220,43,1/8,33/2,141,17 1/2,4,n/a,match
221,55,1/8,33/2,141,17 1/2,1,n/a,match
222,59,1/8,33/2,141,17 1/2,2 and 3,n/a,match
223,55,1/16,133/8,142,17 5/8,1,0,repetition
224,57,1/16,267/16,143,17 11/16,3,n/a,ornamentation
225,59,1/16,67/4,144,17 3/4,3,0,repetition
226,60,1/16,269/16,145,17 13/16,2,n/a,ornamentation
227,62,1/16,135/8,146,17 7/8,2,0,repetition
228,64,1/16,271/16,147,17 15/16,2,n/a,ornamentation
229,50,3/16,17/1,148,18,4,n/a,match
230,53,3/16,17/1,148,18,1,n/a,match
231,57,3/16,17/1,148,18,3,n/a,match
232,65,3/16,17/1,148,18,2,n/a,match
233,64,1/16,275/16,149,18 3/16,2,n/a,ornamentation
234,62,1/8,69/4,150,18 1/4,2,n/a,match
235,53,1/8,139/8,151,18 3/8,4,n/a,ornamentation
236,52,1/8,35/2,152,18 1/2,4,n/a,match
