note,pitch,duration,chord,bar,mapped voice,cost,category
119,53,1/8,68,15 1/4,5,n/a,ornamentation
120,55,1/8,69,15 3/8,5,n/a,ornamentation
121,56,1/8,70,15 1/2,5,1,adaptation
122,55,1/8,71,15 5/8,5,n/a,ornamentation
123,53,1/8,72,15 3/4,5,n/a,ornamentation
124,51,1/8,73,15 7/8,5,n/a,ornamentation
125,50,1/8,74,15 1/1,5,5,adaptation
126,48,1/8,75,15 9/8,4,n/a,ornamentation
127,50,1/8,76,15 5/4,4,n/a,ornamentation
128,51,1/8,77,15 11/8,4,n/a,ornamentation
129,50,1/8,78,15 3/2,4,n/a,ornamentation
130,48,1/8,79,15 13/8,4,n/a,ornamentation
131,46,1/8,80,15 7/4,4,n/a,ornamentation
132,45,1/8,81,15 15/8,4,n/a,ornamentation
133,43,1/2,82,16,4,n/a,match
134,55,1/2,82,16,1,n/a,match
135,58,1/2,82,16,2,n/a,match
136,62,1/2,82,16,3,4,adaptation
137,67,1/2,82,16,0,n/a,match
138,60,1/2,83,16 1/2,3,n/a,match
139,43,1/2,84,16 1/1,4,0,repetition
140,55,1/2,84,16 1/1,5,n/a,match
141,58,1/2,84,16 1/1,2,0,repetition
142,62,1/2,84,16 1/1,3,n/a,match
143,57,1/2,85,16 3/2,1,n/a,match
144,60,1/2,85,16 3/2,2,n/a,match
145,55,1/4,86,17,3,n/a,match
146,58,1/4,86,17,1,n/a,match
147,62,1/4,86,17,2,n/a,match
148,67,1/4,86,17,0,0,repetition
149,53,1/4,87,17 1/4,5,n/a,ornamentation
150,55,1/8,88,17 1/2,5,n/a,ornamentation
151,53,1/8,89,17 5/8,5,n/a,ornamentation
152,51,1/8,90,17 3/4,5,n/a,ornamentation
153,50,1/8,91,17 7/8,5,n/a,ornamentation
154,48,1/4,92,17 1/1,5,n/a,match
155,55,1/4,92,17 1/1,3,0,repetition
156,60,1/4,92,17 1/1,1,n/a,match
157,63,1/4,92,17 1/1,2,n/a,match
158,50,1/4,93,17 5/4,5,n/a,ornamentation
159,51,1/4,94,17 3/2,5,n/a,ornamentation
160,53,1/4,95,17 7/4,5,n/a,ornamentation
161,55,1/2,96,18,5,n/a,match
162,58,1/2,96,18,1,n/a,match
163,62,1/2,96,18,2,n/a,match
164,67,1/2,96,18,0,n/a,match
165,43,1/2,97,18 1/2,4,0,repetition
166,55,1/4,98,18 1/1,1 and 4,n/a,match
167,58,1/4,98,18 1/1,3,n/a,match
168,62,1/4,98,18 1/1,2,0,repetition
169,67,1/4,98,18 1/1,0,0,repetition
170,54,1/4,99,18 5/4,1,n/a,ornamentation
171,55,1/4,100,18 3/2,1,n/a,ornamentation
172,57,1/4,101,18 7/4,1,n/a,ornamentation
173,43,1/2,102,19,5,n/a,match
174,55,1/2,102,19,2,n/a,match
175,58,1/2,102,19,1,n/a,match
176,67,1/2,102,19,0,n/a,match
177,60,1/2,103,19 1/2,3,n/a,match
178,43,1/2,104,19 1/1,4,n/a,match
179,55,1/2,104,19 1/1,5,n/a,match
180,58,1/2,104,19 1/1,1,0,repetition
181,67,1/2,104,19 1/1,0,0,repetition
182,57,1/2,105,19 3/2,2,n/a,match
183,60,1/2,105,19 3/2,1,n/a,match
184,55,1/4,106,20,4,n/a,match
185,58,1/4,106,20,2,n/a,match
186,62,1/4,106,20,1,n/a,match
187,67,1/4,106,20,0,0,repetition
188,58,1/4,107,20 1/4,3,n/a,ornamentation
189,60,1/4,108,20 1/2,3,2,adaptation
190,62,1/4,109,20 3/4,1,n/a,ornamentation
191,48,1/4,110,20 1/1,5,n/a,match
192,60,1/4,110,20 1/1,3,n/a,match
193,63,1/4,110,20 1/1,1,n/a,match
194,67,1/4,110,20 1/1,2,n/a,match
195,62,1/8,111,20 5/4,3,n/a,ornamentation
196,63,1/8,112,20 11/8,3,n/a,ornamentation
197,65,1/8,113,20 3/2,3,n/a,ornamentation
198,63,1/8,114,20 13/8,3,n/a,ornamentation
199,62,1/8,115,20 7/4,3,n/a,ornamentation
200,60,1/8,116,20 15/8,3,n/a,ornamentation
201,50,1/1,117,21,4,n/a,match
202,53,1/1,117,21,5,n/a,match
203,57,1/1,117,21,3,n/a,match
204,65,1/1,117,21,2,n/a,match
205,69,1/1,117,21,0,n/a,match
206,50,1/2,118,21 1/1,4,0,repetition
207,53,1/2,118,21 1/1,5,0,repetition
208,57,1/2,118,21 1/1,3,0,repetition
209,65,1/2,118,21 1/1,1,n/a,match
210,69,1/2,118,21 1/1,0,0,repetition
211,65,1/2,119,21 3/2,2,n/a,match
212,50,1/4,120,22,4,0,repetition
213,53,1/4,120,22,5,0,repetition
214,62,1/4,120,22,1,n/a,match
215,65,1/4,120,22,0,n/a,match
216,64,1/4,121,22 1/4,2,n/a,match
217,62,1/2,122,22 1/2,2,n/a,match
218,65,1/2,122,22 1/2,1,n/a,match
219,50,1/4,123,22 1/1,5,n/a,match
220,57,1/4,123,22 1/1,3,n/a,match
221,62,1/4,123,22 1/1,2,0,repetition
222,65,1/4,123,22 1/1,1,0,repetition
223,64,1/4,124,22 5/4,1,n/a,match
224,60,1/4,125,22 3/2,2,n/a,match
225,62,1/4,125,22 3/2,1,n/a,match
226,58,1/4,126,22 7/4,2,n/a,match
227,50,1/2,127,23,5,n/a,match
228,57,1/2,127,23,2 and 3,n/a,match
229,62,1/2,127,23,1,0,repetition
230,65,1/2,127,23,0,0,repetition
