note,pitch,duration,onset,chord,bar,mapped voice,cost,category
196,55,1/2,41/1,90,21 1/1,3,0,repetition
197,60,1/2,41/1,90,21 1/1,2,5,adaptation
198,64,1/2,41/1,90,21 1/1,1,n/a,match
199,67,1/2,41/1,90,21 1/1,0,n/a,match
200,52,1/2,83/2,91,21 3/2,3,0,repetition
201,67,1/2,83/2,91,21 3/2,0,0,repetition
202,53,3/8,42/1,92,22,3,n/a,match
203,69,3/8,42/1,92,22,0,n/a,match
204,71,1/8,339/8,93,22 3/8,0,n/a,ornamentation
205,45,1/4,85/2,94,22 1/2,4,n/a,match
206,48,1/4,85/2,94,22 1/2,2,n/a,match
207,53,1/4,85/2,94,22 1/2,3,0,repetition
208,72,1/4,85/2,94,22 1/2,0,3,adaptation
209,65,1/4,171/4,95,22 3/4,3,n/a,ornamentation
210,46,1/4,43/1,96,22 1/1,4,n/a,match
211,50,1/4,43/1,96,22 1/1,2,n/a,match
212,53,1/4,43/1,96,22 1/1,3,n/a,match
213,67,1/4,173/4,97,22 5/4,0,n/a,ornamentation
214,45,1/2,87/2,98,22 3/2,4,n/a,match
215,60,1/2,87/2,98,22 3/2,1,4,adaptation
216,69,1/2,87/2,98,22 3/2,0,4,adaptation
217,46,1/2,44/1,99,23,4,n/a,match
218,50,1/2,44/1,99,23,2,n/a,match
219,55,1/2,44/1,99,23,3,n/a,match
220,62,1/2,44/1,99,23,0,n/a,match
221,74,1/2,89/2,100,23 1/2,0,n/a,match
222,45,1/2,45/1,101,23 1/1,4,n/a,match
223,52,1/2,45/1,101,23 1/1,2,n/a,match
224,57,1/2,45/1,101,23 1/1,3,n/a,match
225,64,1/2,45/1,101,23 1/1,1,n/a,match
226,72,1/2,45/1,101,23 1/1,0,n/a,match
227,57,1/4,91/2,102,23 3/2,2,n/a,match
228,71,1/4,183/4,103,23 7/4,0,1,adaptation
229,50,1/4,46/1,104,24,4,n/a,match
230,53,1/4,46/1,104,24,3,4,adaptation
231,57,1/4,46/1,104,24,2,0,repetition
232,65,1/4,46/1,104,24,1,n/a,match
233,69,1/4,46/1,104,24,0,n/a,match
234,55,1/4,185/4,105,24 1/4,2,n/a,match
235,57,1/4,93/2,106,24 1/2,2,n/a,match
236,59,1/4,187/4,107,24 3/4,2,n/a,match
237,48,1/4,47/1,108,24 1/1,4,n/a,match
238,60,1/4,47/1,108,24 1/1,2,n/a,match
239,64,1/4,47/1,108,24 1/1,1,n/a,match
240,69,1/4,47/1,108,24 1/1,0,0,repetition
241,62,1/4,189/4,109,24 5/4,2,n/a,match
242,64,1/2,95/2,110,24 3/2,2,n/a,match
243,45,1/2,48/1,111,25,4,n/a,match
244,57,1/2,48/1,111,25,3,0,repetition
245,60,1/2,48/1,111,25,1,n/a,match
246,64,1/2,48/1,111,25,2,0,repetition
247,50,1/2,97/2,112,25 1/2,4,n/a,match
248,62,1/2,97/2,112,25 1/2,1 and 2,n/a,match
249,65,1/2,97/2,112,25 1/2,3,8,adaptation
250,69,1/2,97/2,112,25 1/2,0,n/a,match
251,45,1/4,49/1,113,25 1/1,4,n/a,match
252,57,1/4,49/1,113,25 1/1,3,n/a,match
253,64,1/4,49/1,113,25 1/1,1,n/a,match
254,72,1/4,49/1,113,25 1/1,0,n/a,match
255,71,1/4,197/4,114,25 5/4,0,n/a,match
256,57,1/4,99/2,115,25 3/2,3,0,repetition
257,69,1/4,99/2,115,25 3/2,0,n/a,match
258,67,1/4,199/4,116,25 7/4,0,n/a,match
259,50,1/2,50/1,117,26,4,n/a,match
260,58,1/2,50/1,117,26,3,n/a,match
261,65,1/2,50/1,117,26,0,n/a,match
262,62,1/4,101/2,118,26 1/2,0,n/a,match
263,64,1/4,203/4,119,26 3/4,0,n/a,match
264,50,1/4,51/1,120,26 1/1,2,n/a,match
265,57,1/4,51/1,120,26 1/1,3,n/a,match
266,62,1/4,51/1,120,26 1/1,1,0,repetition
267,66,1/4,51/1,120,26 1/1,0,n/a,ficta
268,67,1/4,205/4,121,26 5/4,0,n/a,match
269,69,1/4,103/2,122,26 3/2,0,n/a,match
270,55,1/4,207/4,123,26 7/4,2,n/a,match
271,50,1/2,52/1,124,27,4,0,repetition
272,53,1/2,52/1,124,27,3,n/a,match
273,57,1/2,52/1,124,27,2,n/a,match
274,55,1/2,105/2,125,27 1/2,3,n/a,match
275,59,1/2,105/2,125,27 1/2,2,n/a,ficta
276,67,1/2,105/2,125,27 1/2,0,n/a,match
277,50,1/4,53/1,126,27 1/1,4,0,repetition
278,57,1/4,53/1,126,27 1/1,2 and 3,n/a,match
279,67,1/4,213/4,127,27 5/4,0,n/a,ornamentation
280,66,1/2,107/2,128,27 3/2,0,n/a,match
281,43,1/2,54/1,129,28,4,n/a,match
282,55,1/2,54/1,129,28,3,n/a,match
283,59,1/2,54/1,129,28,1,n/a,match
284,62,1/2,54/1,129,28,2,0,repetition
285,67,1/2,54/1,129,28,0,n/a,match
286,55,1/4,109/2,130,28 1/2,2,n/a,match
287,57,1/4,219/4,131,28 3/4,2,n/a,match
288,60,1/4,219/4,131,28 3/4,1,n/a,match
289,55,1/4,55/1,132,28 1/1,4,n/a,match
290,59,1/4,55/1,132,28 1/1,2,n/a,match
291,62,1/4,55/1,132,28 1/1,1,n/a,match
292,60,1/4,221/4,133,28 5/4,2,n/a,match
293,59,1/2,111/2,134,28 3/2,1,n/a,match
294,62,1/2,111/2,134,28 3/2,2,n/a,match
295,53,1/2,56/1,135,29,4,n/a,match
296,60,1/2,56/1,135,29,1,n/a,match
297,52,1/2,113/2,136,29 1/2,4,n/a,match
298,60,1/2,113/2,136,29 1/2,2,n/a,match
299,50,1/4,57/1,137,29 1/1,4,n/a,match
300,62,1/4,57/1,137,29 1/1,1,n/a,match
301,60,1/4,229/4,138,29 5/4,2,n/a,ornamentation
302,59,1/2,115/2,139,29 3/2,2,n/a,match
303,48,1/2,58/1,140,30,4,n/a,match
304,52,1/2,58/1,140,30,3,n/a,match
305,64,1/2,58/1,140,30,1,n/a,match
306,67,1/4,117/2,141,30 1/2,0,n/a,match
307,53,1/4,235/4,142,30 3/4,3,n/a,match
308,48,1/2,59/1,143,30 1/1,4,n/a,match
309,55,1/2,59/1,143,30 1/1,3,n/a,match
310,64,1/2,59/1,143,30 1/1,0,n/a,match
311,52,1/2,119/2,144,30 3/2,3,n/a,match
312,67,1/2,119/2,144,30 3/2,0,n/a,match
313,50,1/2,60/1,145,31,4,n/a,match
314,53,1/2,60/1,145,31,3,n/a,match
315,65,1/2,60/1,145,31,0,n/a,match
316,45,1/4,121/2,146,31 1/2,4,n/a,match
317,64,1/4,243/4,147,31 3/4,0,n/a,match
318,47,1/4,61/1,148,31 1/1,4,n/a,match
319,55,1/4,61/1,148,31 1/1,3,n/a,match
320,62,1/4,61/1,148,31 1/1,0,n/a,match
321,57,1/4,245/4,149,31 5/4,3,n/a,ornamentation
322,56,1/2,123/2,150,31 3/2,3,1,adaptation
323,45,1/2,62/1,151,32,4,n/a,match
324,57,1/2,62/1,151,32,3,n/a,match
325,60,1/2,62/1,151,32,0,n/a,match
326,57,1/2,125/2,152,32 1/2,2,n/a,match
327,64,1/2,125/2,152,32 1/2,1,n/a,match
328,57,3/4,63/1,153,32 1/1,3,0,repetition
329,60,3/4,63/1,153,32 1/1,2,n/a,match
330,64,3/4,63/1,153,32 1/1,1,n/a,match
331,59,1/4,255/4,154,32 7/4,2,n/a,match
332,57,1/2,64/1,155,33,2,n/a,match
333,65,1/2,64/1,155,33,1,n/a,match
334,55,1/4,129/2,156,33 1/2,2,n/a,match
335,64,1/4,259/4,157,33 3/4,1,n/a,match
336,53,1/2,65/1,158,33 1/1,2,n/a,match
337,62,1/2,65/1,158,33 1/1,1,n/a,match
338,52,1/2,131/2,159,33 3/2,2,n/a,match
339,61,1/2,131/2,159,33 3/2,1,n/a,match
340,50,1/2,66/1,160,34,2,n/a,match
341,62,1/2,66/1,160,34,1,n/a,match
342,50,1/2,133/2,161,34 1/2,4,n/a,match
343,57,1/2,133/2,161,34 1/2,3,n/a,match
344,53,3/4,67/1,162,34 1/1,4,n/a,match
345,57,3/4,67/1,162,34 1/1,3,n/a,match
346,62,3/4,67/1,162,34 1/1,1,0,repetition
347,52,1/4,271/4,163,34 7/4,4,n/a,match
348,50,1/2,68/1,164,35,4,n/a,match
349,58,1/2,68/1,164,35,3,n/a,match
350,48,1/4,137/2,165,35 1/2,4,n/a,match
351,57,1/4,275/4,166,35 3/4,3,n/a,match
352,47,1/2,69/1,167,35 1/1,4,n/a,ficta
353,55,1/2,69/1,167,35 1/1,3,n/a,match
354,45,1/2,139/2,168,35 3/2,4,n/a,match
355,54,1/2,139/2,168,35 3/2,3,n/a,match
356,43,1/2,70/1,169,36,4,n/a,match
357,55,1/2,70/1,169,36,3,n/a,match
358,43,1/2,141/2,170,36 1/2,4,0,repetition
359,50,1/2,141/2,170,36 1/2,2,n/a,match
360,55,1/2,141/2,170,36 1/2,3,0,repetition
361,62,1/2,141/2,170,36 1/2,1,n/a,match
362,67,1/2,141/2,170,36 1/2,0,n/a,match
363,52,1/2,71/1,171,36 1/1,2,n/a,match
364,59,1/2,71/1,171,36 1/1,1,n/a,match
365,67,1/2,71/1,171,36 1/1,0,n/a,match
366,52,1/2,143/2,172,36 3/2,2,0,repetition
367,61,1/2,143/2,172,36 3/2,1,n/a,ficta
368,50,1/2,72/1,173,37,2,n/a,match
369,62,1/2,72/1,173,37,1,n/a,match
370,65,1/2,72/1,173,37,0,n/a,match
371,53,1/2,145/2,174,37 1/2,2,n/a,match
372,57,1/2,145/2,174,37 1/2,1,n/a,match
373,69,1/2,145/2,174,37 1/2,0,n/a,match
374,52,1/2,73/1,175,37 1/1,2,n/a,match
375,59,1/2,73/1,175,37 1/1,1,n/a,match
376,67,1/2,73/1,175,37 1/1,0,n/a,match
377,61,1/2,147/2,176,37 3/2,1,n/a,ficta
378,64,1/2,147/2,176,37 3/2,0,3,adaptation
379,50,1/2,74/1,177,38,2,n/a,match
380,62,1/2,74/1,177,38,1,n/a,match
381,65,1/2,74/1,177,38,0,n/a,match
382,43,1/2,149/2,178,38 1/2,4,n/a,match
383,50,1/2,149/2,178,38 1/2,2,0,repetition
384,55,1/2,149/2,178,38 1/2,3,n/a,match
385,62,1/2,149/2,178,38 1/2,1,0,repetition
386,67,1/2,149/2,178,38 1/2,0,n/a,match
387,45,1/2,75/1,179,38 1/1,4,n/a,match
388,52,1/2,75/1,179,38 1/1,3,n/a,match
389,45,1/4,151/2,180,38 3/2,4,0,repetition
390,54,1/4,303/4,181,38 7/4,3,1,adaptation
391,43,1/2,76/1,182,39,4,n/a,match
392,55,1/2,76/1,182,39,3,n/a,match
393,47,1/4,153/2,183,39 1/2,4,n/a,match
394,74,1/4,153/2,183,39 1/2,0,n/a,match
395,50,1/4,307/4,184,39 3/4,3,n/a,ornamentation
396,45,1/2,77/1,185,39 1/1,4,n/a,match
397,52,1/2,77/1,185,39 1/1,3,n/a,match
398,72,1/2,77/1,185,39 1/1,0,n/a,match
399,54,1/2,155/2,186,39 3/2,3,n/a,ficta
400,69,1/2,155/2,186,39 3/2,0,n/a,match
401,43,1/2,78/1,187,40,4,n/a,match
402,55,1/2,78/1,187,40,3,n/a,match
403,62,1/2,78/1,187,40,1,n/a,match
404,71,1/2,78/1,187,40,0,n/a,match
405,55,1/2,157/2,188,40 1/2,2,n/a,match
406,59,1/2,157/2,188,40 1/2,1,n/a,match
407,74,1/2,157/2,188,40 1/2,0,n/a,match
408,52,1/2,79/1,189,40 1/1,2,n/a,match
409,60,1/2,79/1,189,40 1/1,1,n/a,match
410,72,1/2,79/1,189,40 1/1,0,n/a,match
411,53,1/2,159/2,190,40 3/2,2,n/a,match
412,62,1/2,159/2,190,40 3/2,1,n/a,match
413,69,1/2,159/2,190,40 3/2,0,n/a,match
414,55,1/2,80/1,191,41,2,n/a,match
415,59,1/2,80/1,191,41,1,n/a,match
416,67,1/2,80/1,191,41,0,n/a,match
417,52,1/2,161/2,192,41 1/2,2,n/a,match
418,61,1/2,161/2,192,41 1/2,1,n/a,ficta
419,53,1/2,81/1,193,41 1/1,2,n/a,match
420,62,1/2,81/1,193,41 1/1,1,n/a,match
421,55,1/2,163/2,194,41 3/2,2,n/a,match
422,64,1/2,163/2,194,41 3/2,1,n/a,match
423,52,1/2,82/1,195,42,2,n/a,match
424,55,1/2,82/1,195,42,3,n/a,match
425,48,1/2,165/2,196,42 1/2,4,n/a,match
426,52,1/2,165/2,196,42 1/2,3,n/a,match
427,45,1/2,83/1,197,42 1/1,4,n/a,match
428,53,1/2,83/1,197,42 1/1,3,n/a,match
429,47,1/2,167/2,198,42 3/2,4,n/a,match
430,55,1/2,167/2,198,42 3/2,3,n/a,match
431,48,1/2,84/1,199,43,4,n/a,match
432,52,1/2,84/1,199,43,3,n/a,match
433,45,1/2,169/2,200,43 1/2,4,n/a,match
434,53,1/2,169/2,200,43 1/2,3,n/a,match
435,47,1/2,85/1,201,43 1/1,4,n/a,match
436,55,1/2,85/1,201,43 1/1,3,n/a,match
437,48,1/2,171/2,202,43 3/2,4,n/a,match
438,57,1/2,171/2,202,43 3/2,3,n/a,match
439,64,1/2,171/2,202,43 3/2,1,n/a,match
440,50,1/2,86/1,203,44,4,n/a,match
441,65,1/2,86/1,203,44,1,n/a,match
442,69,1/4,173/2,204,44 1/2,0,n/a,match
443,64,1/4,347/4,205,44 3/4,1,n/a,match
444,65,1/2,87/1,206,44 1/1,1,n/a,match
445,69,1/2,87/1,206,44 1/1,0,n/a,match
446,64,1/2,175/2,207,44 3/2,1,n/a,match
447,67,1/2,175/2,207,44 3/2,0,n/a,match
448,65,1/4,88/1,208,45,0,n/a,match
449,62,1/4,353/4,209,45 1/4,1,n/a,match
450,62,1/2,177/2,210,45 1/2,1,n/a,match
451,64,1/4,89/1,211,45 1/1,0,n/a,match
452,62,1/4,357/4,212,45 5/4,1,n/a,ornamentation
453,57,1/2,179/2,213,45 3/2,3,n/a,match
454,61,1/2,179/2,213,45 3/2,1,n/a,match
455,64,1/2,179/2,213,45 3/2,0,0,repetition
456,58,1/2,90/1,214,46,3,n/a,match
457,62,1/2,90/1,214,46,0 and 1,n/a,match
458,50,1/4,181/2,215,46 1/2,4,n/a,match
459,53,1/4,181/2,215,46 1/2,2,n/a,match
460,57,1/4,363/4,216,46 3/4,3,n/a,match
461,50,1/2,91/1,217,46 1/1,4,n/a,match
462,53,1/2,91/1,217,46 1/1,2,n/a,match
463,58,1/2,91/1,217,46 1/1,3,n/a,match
464,48,1/2,183/2,218,46 3/2,4,n/a,match
465,52,1/2,183/2,218,46 3/2,2,n/a,match
466,57,1/2,183/2,218,46 3/2,3,n/a,match
467,47,1/4,92/1,219,47,4,n/a,ficta
468,50,1/4,92/1,219,47,2,2,adaptation
469,55,1/4,369/4,220,47 1/4,3,n/a,match
470,55,1/2,185/2,221,47 1/2,3,n/a,match
471,45,1/4,93/1,222,47 1/1,4,n/a,match
472,48,1/4,93/1,222,47 1/1,2,2,adaptation
473,55,1/4,373/4,223,47 5/4,3,n/a,ornamentation
474,54,1/2,187/2,224,47 3/2,3,n/a,match
475,43,1/1,94/1,225,48,4,n/a,match
476,55,1/1,94/1,225,48,3,n/a,match
477,62,1/1,94/1,225,48,1,n/a,match
478,74,1/1,94/1,225,48,0,n/a,match
479,62,1/2,95/1,226,48 1/1,1,0,repetition
480,74,1/2,95/1,226,48 1/1,0,0,repetition
481,72,1/2,191/2,227,48 3/2,0,2,adaptation
482,43,1/1,96/1,228,49,4,n/a,match
483,50,1/1,96/1,228,49,3,5,adaptation
484,55,1/1,96/1,228,49,2,n/a,match
485,62,1/1,96/1,228,49,1,n/a,match
486,71,1/1,96/1,228,49,0,n/a,match
487,43,1/1,97/1,229,49 1/1,4,0,repetition
488,55,1/1,97/1,229,49 1/1,3,0,repetition
489,62,1/1,97/1,229,49 1/1,1,0,repetition
490,71,1/1,97/1,229,49 1/1,0,0,repetition
491,48,1/1,98/1,230,50,4,n/a,match
492,52,1/1,98/1,230,50,2,n/a,match
493,55,1/1,98/1,230,50,3,n/a,match
494,64,1/1,98/1,230,50,1,n/a,match
495,72,1/1,98/1,230,50,0,n/a,match
496,48,1/2,99/1,231,50 1/1,2,n/a,match
497,52,1/2,99/1,231,50 1/1,4,4,adaptation
498,55,1/2,99/1,231,50 1/1,3,0,repetition
499,64,1/2,99/1,231,50 1/1,1,0,repetition
500,72,1/2,99/1,231,50 1/1,0,0,repetition
501,54,1/2,199/2,232,50 3/2,3,1,adaptation
502,43,1/1,100/1,233,51,4,n/a,match
503,50,1/1,100/1,233,51,2,n/a,match
504,55,1/1,100/1,233,51,3,n/a,match
505,62,1/1,100/1,233,51,1,n/a,match
506,71,1/1,100/1,233,51,0,n/a,match
507,43,1/2,101/1,234,51 1/1,4,0,repetition
508,50,1/2,101/1,234,51 1/1,2,0,repetition
509,55,1/2,101/1,234,51 1/1,3,0,repetition
510,62,1/2,101/1,234,51 1/1,1,0,repetition
511,71,1/2,101/1,234,51 1/1,0,0,repetition
512,52,1/2,203/2,235,51 3/2,2,n/a,match
513,50,1/1,102/1,236,52,4,n/a,match
