note,pitch,duration,onset,chord,bar,mapped voice,cost,category
214,64,1/4,49/2,111,25 1/2,2,0,repetition
215,67,1/4,49/2,111,25 1/2,1,n/a,match
216,72,1/4,49/2,111,25 1/2,0,n/a,match
217,62,1/8,99/4,112,25 3/4,2,n/a,match
218,60,1/8,199/8,113,25 7/8,2,n/a,match
219,64,1/2,25/1,114,26,2,n/a,match
220,67,1/2,25/1,114,26,1,0,repetition
221,72,1/2,25/1,114,26,0,0,repetition
222,55,1/2,51/2,115,26 1/2,3,n/a,match
223,62,1/2,51/2,115,26 1/2,2,n/a,match
224,67,1/2,51/2,115,26 1/2,1,0,repetition
225,71,1/2,51/2,115,26 1/2,0,n/a,match
226,57,1/4,26/1,116,27,3,n/a,match
227,65,1/4,26/1,116,27,1,n/a,match
228,72,1/4,26/1,116,27,0,n/a,match
229,57,1/8,105/4,117,27 1/4,3,0,repetition
230,60,1/8,105/4,117,27 1/4,2,n/a,match
231,64,1/8,105/4,117,27 1/4,1,n/a,match
232,59,1/8,211/8,118,27 3/8,3,n/a,match
233,60,1/8,53/2,119,27 1/2,2 and 3,n/a,match
234,64,1/8,53/2,119,27 1/2,1,0,repetition
235,72,1/8,53/2,119,27 1/2,0,0,repetition
236,62,1/8,213/8,120,27 5/8,1,n/a,match
237,53,1/8,107/4,121,27 3/4,3,n/a,match
238,60,1/8,107/4,121,27 3/4,1,n/a,match
239,52,1/8,215/8,122,27 7/8,3,1,adaptation
240,53,1/8,27/1,123,28,3,0,repetition
241,52,1/8,217/8,124,28 1/8,3,1,adaptation
242,50,1/8,109/4,125,28 1/4,3,3,adaptation
243,48,1/8,219/8,126,28 3/8,3,n/a,ornamentation
244,50,1/8,55/2,127,28 1/2,3,n/a,match
245,59,1/8,221/8,128,28 5/8,1,n/a,ornamentation
246,53,1/4,111/4,129,28 3/4,1,n/a,match
247,48,1/2,28/1,130,29,3,n/a,match
248,55,1/2,28/1,130,29,1,n/a,match
249,60,1/2,28/1,130,29,2,n/a,match
250,48,1/2,57/2,131,29 1/2,3,0,repetition
251,60,1/2,57/2,131,29 1/2,1,n/a,match
252,67,1/2,57/2,131,29 1/2,0,n/a,match
253,48,1/4,29/1,132,30,3,0,repetition
254,60,1/4,29/1,132,30,2,0,repetition
255,72,1/4,29/1,132,30,0,n/a,match
256,60,1/4,117/4,133,30 1/4,1,n/a,match
257,48,1/4,59/2,134,30 1/2,3,0,repetition
258,60,1/4,59/2,134,30 1/2,1,n/a,match
259,72,1/4,59/2,134,30 1/2,0,0,repetition
260,62,1/4,119/4,135,30 3/4,2,2,adaptation
261,71,1/4,119/4,135,30 3/4,0,1,adaptation
262,64,3/8,30/1,136,31,1,n/a,match
263,72,3/8,30/1,136,31,0,n/a,match
264,62,1/8,243/8,137,31 3/8,1,n/a,ornamentation
265,55,1/2,61/2,138,31 1/2,2,n/a,match
266,67,1/2,61/2,138,31 1/2,1,n/a,match
267,74,1/2,61/2,138,31 1/2,0,n/a,match
268,60,1/4,31/1,139,32,2,n/a,match
269,76,1/4,31/1,139,32,0,n/a,match
270,67,1/4,125/4,140,32 1/4,1,n/a,match
271,60,1/8,63/2,141,32 1/2,2,0,repetition
272,67,1/8,63/2,141,32 1/2,1,0,repetition
273,76,1/8,63/2,141,32 1/2,0,0,repetition
274,65,1/8,253/8,142,32 5/8,1,n/a,match
275,59,1/8,127/4,143,32 3/4,2,1,adaptation
276,74,1/8,127/4,143,32 3/4,0,n/a,match
277,72,1/8,255/8,144,32 7/8,0,n/a,match
278,60,1/8,32/1,145,33,2,n/a,match
279,76,1/8,257/8,146,33 1/8,1,n/a,ornamentation
280,62,1/8,129/4,147,33 1/4,1,n/a,match
281,60,1/8,259/8,148,33 3/8,1,n/a,match
282,55,1/2,65/2,149,33 1/2,3,n/a,match
283,59,1/2,65/2,149,33 1/2,1,n/a,match
284,62,1/2,65/2,149,33 1/2,2,n/a,match
285,60,1/2,33/1,150,34,3,n/a,match
286,64,1/2,33/1,150,34,2,n/a,match
287,79,1/2,33/1,150,34,0,n/a,match
288,60,1/4,67/2,151,34 1/2,1,n/a,match
289,64,1/4,67/2,151,34 1/2,2,0,repetition
