note,pitch,duration,chord,bar,mapped voice,cost,category
128,72,1/2,79,10 3/2,0,0,repetition
129,55,1/8,80,11,2,n/a,match
130,62,1/8,80,11,1,n/a,match
131,71,1/8,80,11,0,n/a,match
132,72,1/8,81,11 1/8,0,n/a,ornamentation
133,71,1/8,82,11 1/4,0,n/a,ornamentation
134,72,1/8,83,11 3/8,0,n/a,ornamentation
135,71,1/8,84,11 1/2,0,n/a,ornamentation
136,69,1/8,85,11 5/8,0,n/a,ornamentation
137,67,1/8,86,11 3/4,0,n/a,ornamentation
138,65,1/8,87,11 7/8,0,n/a,ornamentation
139,57,1/2,88,11 1/1,2,n/a,match
140,60,1/2,88,11 1/1,1,n/a,match
141,64,1/2,88,11 1/1,0,7,adaptation
142,69,1/2,89,11 3/2,0,0,repetition
143,52,1/4,90,12,2,n/a,match
144,59,1/4,90,12,1,n/a,match
145,69,1/4,91,12 1/4,0,n/a,ornamentation
146,67,1/4,92,12 1/2,0,n/a,match
147,66,1/4,93,12 3/4,0,n/a,ficta
148,48,1/2,94,12 1/1,3,n/a,match
149,64,1/2,94,12 1/1,1,n/a,match
150,67,1/2,94,12 1/1,0,n/a,match
151,48,1/2,95,12 3/2,3,0,repetition
152,64,1/2,95,12 3/2,1,0,repetition
153,67,1/2,95,12 3/2,0,0,repetition
154,53,1/4,96,13,3,n/a,match
155,65,1/4,96,13,1,n/a,match
156,69,1/4,96,13,0,n/a,match
157,62,1/8,97,13 1/4,1,n/a,ornamentation
158,64,1/8,98,13 3/8,1,n/a,ornamentation
159,65,1/8,99,13 1/2,1,0,repetition
160,64,1/8,100,13 5/8,1,n/a,ornamentation
161,65,1/8,101,13 3/4,1,n/a,ornamentation
162,67,1/8,102,13 7/8,1,n/a,ornamentation
163,53,1/2,103,13 1/1,3,0,repetition
164,65,1/2,103,13 1/1,1,0,repetition
165,69,1/2,103,13 1/1,0,n/a,match
166,53,1/2,104,13 3/2,3,n/a,match
167,65,1/2,104,13 3/2,1,n/a,match
168,69,1/2,104,13 3/2,0,n/a,match
169,48,1/8,105,14,3,n/a,match
170,64,1/8,105,14,1,n/a,match
171,67,1/8,105,14,0,n/a,match
172,65,1/8,106,14 1/8,1,n/a,ornamentation
173,64,1/8,107,14 1/4,1,n/a,ornamentation
174,65,1/8,108,14 3/8,1,n/a,ornamentation
175,64,1/8,109,14 1/2,1,n/a,match
176,62,1/8,110,14 5/8,2,n/a,ornamentation
177,60,1/8,111,14 3/4,2,n/a,ornamentation
178,59,1/8,112,14 7/8,2,n/a,ornamentation
179,50,1/4,113,14 1/1,3,n/a,match
180,57,1/4,113,14 1/1,2,5,adaptation
181,65,1/4,113,14 1/1,0,n/a,match
182,62,1/8,114,14 5/4,0,n/a,ornamentation
183,64,1/8,115,14 11/8,0,n/a,ornamentation
184,65,1/8,116,14 3/2,0,n/a,ornamentation
185,64,1/8,117,14 13/8,0,n/a,ornamentation
186,65,1/8,118,14 7/4,0,n/a,ornamentation
187,67,1/8,119,14 15/8,0,n/a,ornamentation
188,45,1/2,120,15,3,n/a,match
189,60,1/2,120,15,1,n/a,match
190,64,1/2,120,15,0,n/a,match
191,57,1/2,121,15 1/2,3,n/a,match
192,57,1/4,122,15 1/1,3,n/a,match
193,60,1/4,122,15 1/1,1,n/a,match
194,64,1/4,122,15 1/1,2,n/a,match
195,57,1/8,123,15 5/4,1,n/a,ornamentation
196,59,1/8,124,15 11/8,1,n/a,ornamentation
197,60,1/8,125,15 3/2,1,n/a,match
198,59,1/8,126,15 13/8,2,n/a,ornamentation
199,60,1/8,127,15 7/4,2,n/a,ornamentation
200,62,1/8,128,15 15/8,2,n/a,ornamentation
201,55,1/2,129,16,3,n/a,match
202,59,1/2,129,16,1,n/a,match
203,64,1/2,129,16,2,n/a,match
204,55,1/2,130,16 1/2,3,n/a,match
205,59,1/2,130,16 1/2,1,n/a,match
206,64,1/2,130,16 1/2,2,n/a,match
207,53,1/4,131,16 1/1,3,n/a,match
208,57,1/4,131,16 1/1,1,n/a,match
209,62,1/4,131,16 1/1,2,n/a,match
210,64,1/2,132,16 5/4,0,0,repetition
211,62,1/4,133,16 7/4,2,n/a,ornamentation
212,52,1/2,134,17,3,n/a,match
213,59,1/2,134,17,1,n/a,match
214,64,1/2,134,17,2,n/a,match
215,71,1/2,135,17 1/2,0,0,repetition
216,52,1/4,136,17 1/1,3,n/a,match
217,59,1/4,136,17 1/1,1,0,repetition
218,71,1/4,136,17 1/1,0,0,repetition
219,64,1/8,137,17 5/4,1,n/a,ornamentation
220,66,1/8,138,17 11/8,1,n/a,ornamentation
221,67,1/4,139,17 3/2,1,n/a,ornamentation
222,65,1/4,140,17 7/4,1,n/a,ornamentation
223,57,1/4,141,18,3,n/a,match
