ornament,voice,bar,pitch
Q. -2 E,1,1 11/8,62
Q. -2 E,0,2 3/8,67
Q. -2 E 2 E -2 E -1 E -2 E 2 W,0,2 11/8,65
H. -2 Q,3,4 3/4,53
R 0 Q,0,8 5/4,62
Q -1 Q -2 Q -2 Q 2 W,0,12 5/4,71
Q 1 Q,3,14 5/4,58
R 0 Q,3,16 5/4,55
R 0 Q,0,19 7/4,65
Q. 2 E,0,22 3/8,71
Q 12 Q,3,22 3/4,65
R 0 Q,0,22 5/4,67
R 0 Q,0,27 5/4,67
R 0 Q,2,29 5/4,60
Q 2 Q,3,31 5/4,57
R 0 Q,3,39 3/4,50
R 0 Q,1,45 5/4,62
R 0 Q,3,47 5/4,55
Q. 7 E -2 E -2 E -2 E -1 E -2 H.,1,54 11/8,71
H. -2 Q,4,55 3/4,45
Q 5 Q,1,56 5/4,67
R 0 Q,0,56 7/4,66
