note,pitch,duration,chord,bar,mapped voice,cost,category
57,55,1/16,43,5 3/4,4,n/a,ornamentation
58,57,1/16,44,5 13/16,4,n/a,ornamentation
59,58,1/16,45,5 7/8,4,n/a,ornamentation
60,60,1/16,46,5 15/16,4,n/a,ornamentation
61,43,1/8,47,6,5,n/a,match
62,58,1/8,47,6,4,0,repetition
63,67,1/8,47,6,1,0,repetition
64,45,1/8,48,6 1/8,5,n/a,ornamentation
65,46,1/8,49,6 1/4,5,n/a,ornamentation
66,48,1/8,50,6 3/8,5,n/a,ornamentation
67,50,1/8,51,6 1/2,5,n/a,match
68,57,1/8,51,6 1/2,4,n/a,match
69,65,1/8,51,6 1/2,1,n/a,match
70,64,1/16,52,6 5/8,0,n/a,ornamentation
71,65,1/16,53,6 11/16,0,n/a,ornamentation
72,67,1/16,54,6 3/4,0,n/a,ornamentation
73,69,1/16,55,6 13/16,0,n/a,ornamentation
74,70,1/16,56,6 7/8,0,n/a,ornamentation
75,72,1/16,57,6 15/16,0,n/a,ornamentation
76,50,1/2,58,7,5,0,repetition
77,62,1/2,58,7,3,n/a,match
78,74,1/2,58,7,0,n/a,match
79,50,1/8,59,7 1/2,5,n/a,match
80,62,1/8,59,7 1/2,3,0,repetition
81,74,1/8,59,7 1/2,0,0,repetition
82,72,1/8,60,7 5/8,0,n/a,ornamentation
83,74,1/8,61,7 3/4,0,n/a,ornamentation
84,76,1/8,62,7 7/8,0,n/a,ornamentation
85,50,3/16,63,8,2,n/a,match
86,62,3/16,63,8,3,n/a,match
87,74,3/16,63,8,0,n/a,match
88,60,1/16,64,8 3/16,3,n/a,ornamentation
89,62,1/16,65,8 1/4,3,n/a,ornamentation
90,64,1/16,66,8 5/16,3,n/a,ornamentation
91,65,1/16,67,8 3/8,3,n/a,ornamentation
92,67,1/16,68,8 7/16,3,n/a,ornamentation
93,50,1/8,69,8 1/2,5,0,repetition
94,65,1/8,69,8 1/2,3,n/a,match
95,74,1/8,69,8 1/2,0,n/a,match
96,76,1/8,70,8 5/8,0,n/a,ornamentation
97,77,1/8,71,8 3/4,0,n/a,ornamentation
98,76,1/8,72,8 7/8,0,n/a,ornamentation
99,50,3/16,73,9,2,n/a,match
100,65,3/16,73,9,3,0,repetition
101,74,3/16,73,9,0,0,repetition
102,48,1/16,74,9 3/16,2,n/a,ornamentation
