note,pitch,duration,chord,bar,mapped voice,cost,category
227,60,1/4,136,22,1,n/a,match
228,69,1/4,136,22,0,n/a,match
229,50,1/4,137,22 1/4,3,n/a,match
230,65,1/4,137,22 1/4,0,n/a,match
231,51,1/8,138,22 1/2,3,n/a,match
232,55,1/8,138,22 1/2,2,n/a,match
233,67,1/8,139,22 5/8,0,n/a,ornamentation
234,50,1/8,140,22 3/4,3,1,adaptation
235,65,1/8,140,22 3/4,0,2,adaptation
236,48,1/8,141,22 7/8,3,3,adaptation
237,63,1/8,141,22 7/8,1,3,adaptation
238,46,1/4,142,23,3,n/a,match
239,58,1/4,142,23,2,n/a,match
240,62,1/4,142,23,0,n/a,match
241,58,1/8,143,23 1/4,2,n/a,ornamentation
242,58,1/8,144,23 3/8,2,n/a,match
243,46,1/4,145,23 1/2,3,0,repetition
244,58,1/4,145,23 1/2,2,n/a,match
245,62,1/4,145,23 1/2,1,n/a,match
246,45,1/8,146,23 3/4,3,n/a,match
247,58,1/8,146,23 3/4,2,n/a,match
248,62,1/8,146,23 3/4,0 and 1,n/a,match
249,43,1/8,147,23 7/8,3,n/a,match
250,50,1/8,148,24,3,n/a,match
251,57,1/8,148,24,2,n/a,match
252,65,1/8,148,24,0,n/a,match
253,64,1/8,149,24 1/8,0,1,adaptation
254,65,1/8,150,24 1/4,0,0,repetition
255,67,1/8,151,24 3/8,0,n/a,match
256,53,1/16,152,24 1/2,2,n/a,match
257,60,1/16,152,24 1/2,1,n/a,match
258,69,1/16,152,24 1/2,0,n/a,match
259,67,1/16,153,24 9/16,0,n/a,ornamentation
260,69,1/16,154,24 5/8,0,0,repetition
261,70,1/16,155,24 11/16,0,n/a,ornamentation
262,69,1/8,156,24 3/4,0,1,adaptation
263,72,1/8,157,24 7/8,0,0,repetition
264,55,1/8,158,25,1,n/a,match
265,70,1/8,158,25,0,n/a,match
266,67,1/8,159,25 1/8,0,n/a,ornamentation
267,69,1/16,160,25 1/4,0,1,adaptation
268,67,1/16,161,25 5/16,0,n/a,ornamentation
269,65,1/16,162,25 3/8,0,n/a,ornamentation
270,67,1/16,163,25 7/16,0,n/a,ornamentation
271,69,1/16,164,25 1/2,0,n/a,match
272,67,1/16,165,25 9/16,1,n/a,ornamentation
273,66,1/16,166,25 5/8,1,n/a,ornamentation
274,64,1/16,167,25 11/16,1,n/a,ornamentation
275,67,1/8,168,25 3/4,1,0,repetition
276,66,1/8,169,25 7/8,1,n/a,ornamentation
277,67,1/8,170,26,1,n/a,match
278,67,1/8,170,26,0,n/a,match
279,65,1/8,171,26 1/8,1,n/a,match
280,63,1/8,172,26 1/4,1,n/a,ficta
281,62,1/8,173,26 3/8,1,n/a,match
282,60,1/8,174,26 1/2,1,n/a,match
283,58,1/8,175,26 5/8,1,n/a,match
284,57,1/4,176,26 3/4,1,n/a,match
285,60,1/4,176,26 3/4,2,n/a,match
286,57,1/8,177,27,1,0,repetition
287,55,1/8,178,27 1/8,1,n/a,match
288,55,1/4,179,27 1/4,2,n/a,match
289,67,1/4,179,27 1/4,1,n/a,match
290,57,1/16,180,27 1/2,2,n/a,match
291,67,1/16,181,27 9/16,1,n/a,ornamentation
292,66,1/16,182,27 5/8,1,n/a,ornamentation
293,64,1/16,183,27 11/16,1,n/a,ornamentation
294,67,1/16,184,27 3/4,1,0,repetition
295,66,1/16,185,27 13/16,1,n/a,ornamentation
