note,pitch,duration,chord,bar,mapped voice,cost,category
780,59,1/2,423,56 3/2,2,n/a,ficta
781,62,1/2,423,56 3/2,3,n/a,match
782,48,1/1,424,57,5,n/a,match
783,52,1/1,424,57,1,n/a,match
784,55,1/1,424,57,4,0,repetition
785,60,1/1,424,57,2,n/a,match
786,64,1/1,424,57,3,n/a,match
787,43,1/4,425,57 1/1,5,n/a,match
788,55,1/4,425,57 1/1,4,0,repetition
789,59,1/4,425,57 1/1,2,n/a,ficta
790,62,1/4,425,57 1/1,3,n/a,match
791,67,1/4,425,57 1/1,0,0,repetition
792,55,1/4,426,57 5/4,3,n/a,ornamentation
793,60,1/4,427,57 3/2,3,2,adaptation
794,62,1/4,428,57 7/4,2,n/a,ornamentation
795,48,1/2,429,58,5,n/a,match
796,55,1/2,429,58,4,0,repetition
797,60,1/2,429,58,3,n/a,match
798,63,1/2,429,58,2,n/a,match
799,46,1/2,430,58 1/2,5,n/a,match
800,55,1/2,430,58 1/2,1,n/a,match
801,62,1/2,430,58 1/2,2 and 3,n/a,match
802,48,1/4,431,58 1/1,5,n/a,match
803,52,1/4,431,58 1/1,1,n/a,match
804,55,1/4,431,58 1/1,4,0,repetition
805,60,1/4,431,58 1/1,2,n/a,match
806,64,1/4,431,58 1/1,3,n/a,match
807,50,1/4,432,58 5/4,5,n/a,ornamentation
808,48,1/4,433,58 3/2,5,0,repetition
809,52,1/4,433,58 3/2,1,0,repetition
810,55,1/4,433,58 3/2,4,0,repetition
811,60,1/4,433,58 3/2,2,0,repetition
812,64,1/4,433,58 3/2,3,0,repetition
813,53,1/4,434,58 7/4,1,n/a,match
814,43,1/4,435,59,5,n/a,match
815,55,1/4,435,59,1,n/a,match
816,59,1/4,435,59,2,n/a,ficta
817,62,1/4,435,59,3,n/a,match
818,67,1/4,436,59 1/4,0,n/a,ornamentation
819,64,1/4,437,59 1/2,0,n/a,ornamentation
820,66,1/4,438,59 3/4,0,n/a,ornamentation
821,43,1/4,439,59 1/1,5,0,repetition
822,62,1/4,439,59 1/1,3,0,repetition
823,67,1/4,439,59 1/1,0,n/a,match
824,55,1/4,440,59 5/4,2,n/a,ornamentation
825,52,1/4,441,59 3/2,2,n/a,ornamentation
826,53,1/4,442,59 7/4,2,n/a,ornamentation
827,55,1/2,443,60,2,n/a,match
828,62,1/2,443,60,3,0,repetition
829,67,1/2,443,60,0,n/a,match
830,55,1/2,444,60 1/2,5,n/a,match
831,55,1/4,445,60 1/1,2,n/a,match
832,62,1/4,445,60 1/1,3,0,repetition
833,70,1/4,445,60 1/1,0,n/a,match
834,69,1/4,446,60 5/4,0,n/a,ornamentation
