ornament,voice,bar,pitch
R 0 Q,3,9 7/4,55
Q -1 Q,5,10 5/4,52
R 0 Q,5,12 5/4,55
R 0 Q,3,44 5/4,60
Q 2 Q -7 Q 5 Q 2 H,1,47 5/4,62
Q 2 Q -7 Q 5 Q 2 H,2,49 5/4,62
R 0 Q,0,57 5/4,67
Q -2 Q,4,63 5/4,43
Q -2 Q,2,69 5/4,55
R 0 Q,5,74 1/4,50
R 0 Q,0,84 5/4,67
