note,pitch,duration,onset,chord,bar,mapped voice,cost,category
865,64,1/8,93/2,596,47 1/2,1,n/a,match
866,69,1/8,93/2,596,47 1/2,0,n/a,match
867,62,1/8,373/8,597,47 5/8,2,n/a,match
868,60,1/8,187/4,598,47 3/4,1,n/a,match
869,64,1/8,187/4,598,47 3/4,2,n/a,match
870,47,1/8,375/8,599,47 7/8,4,n/a,match
871,48,1/8,47/1,600,48,4,n/a,match
872,52,1/8,47/1,600,48,5,n/a,match
873,60,1/8,47/1,600,48,3,0,repetition
874,64,1/8,47/1,600,48,1,n/a,match
875,67,1/8,47/1,600,48,0,n/a,match
876,65,1/8,377/8,601,48 1/8,2,n/a,match
877,67,1/8,189/4,602,48 1/4,2,n/a,match
878,53,1/8,379/8,603,48 3/8,5,n/a,match
879,43,1/8,95/2,604,48 1/2,4,n/a,match
880,55,1/8,95/2,604,48 1/2,5,n/a,match
881,59,1/8,95/2,604,48 1/2,3,n/a,match
882,62,1/8,95/2,604,48 1/2,1,n/a,match
883,67,1/8,95/2,604,48 1/2,2,0,repetition
884,50,1/16,381/8,605,48 5/8,5,n/a,match
885,65,1/16,381/8,605,48 5/8,2,n/a,match
886,64,1/16,763/16,606,48 11/16,2,n/a,ornamentation
887,55,1/16,191/4,607,48 3/4,5,n/a,match
888,59,1/16,191/4,607,48 3/4,1,n/a,match
889,62,1/16,191/4,607,48 3/4,2,n/a,match
890,60,1/16,765/16,608,48 13/16,2,n/a,ornamentation
891,62,1/32,383/8,609,48 7/8,2,0,repetition
892,60,1/32,1533/32,610,48 29/32,2,n/a,ornamentation
893,62,1/32,767/16,611,48 15/16,2,n/a,ornamentation
894,64,1/32,1535/32,612,48 31/32,2,n/a,ornamentation
895,53,1/4,48/1,613,49,5,n/a,match
896,57,1/4,48/1,613,49,3,n/a,match
897,60,1/4,48/1,613,49,1,n/a,match
898,65,1/4,48/1,613,49,2,n/a,match
899,52,1/4,193/4,614,49 1/4,5,n/a,match
900,67,1/4,193/4,614,49 1/4,2,n/a,match
901,50,3/16,97/2,615,49 1/2,5,n/a,match
902,57,3/16,97/2,615,49 1/2,3,n/a,match
903,62,3/16,97/2,615,49 1/2,1,n/a,match
904,69,3/16,97/2,615,49 1/2,0,n/a,match
905,66,1/16,779/16,616,49 11/16,2,n/a,ornamentation
906,67,1/16,195/4,617,49 3/4,2,0,repetition
907,66,1/16,781/16,618,49 13/16,2,n/a,ornamentation
908,67,1/32,391/8,619,49 7/8,2,n/a,ornamentation
909,66,1/32,1565/32,620,49 29/32,2,n/a,ornamentation
910,64,1/32,783/16,621,49 15/16,2,n/a,ornamentation
911,66,1/32,1567/32,622,49 31/32,2,n/a,ornamentation
912,43,3/16,49/1,623,50,5,n/a,match
913,55,3/16,49/1,623,50,3,n/a,match
914,62,3/16,49/1,623,50,1,0,repetition
915,67,3/16,49/1,623,50,2,n/a,match
916,71,3/16,49/1,623,50,0,n/a,match
917,69,1/32,787/16,624,50 3/16,2,n/a,ornamentation
918,67,1/32,1575/32,625,50 7/32,2,n/a,ornamentation
919,69,1/32,197/4,626,50 1/4,2,2,adaptation
920,67,1/32,1577/32,627,50 9/32,3,n/a,ornamentation
921,65,1/32,789/16,628,50 5/16,3,n/a,ornamentation
922,64,1/32,1579/32,629,50 11/32,3,n/a,ornamentation
923,62,1/32,395/8,630,50 3/8,3,n/a,ornamentation
924,60,1/32,1581/32,631,50 13/32,3,n/a,ornamentation
925,59,1/32,791/16,632,50 7/16,3,n/a,ornamentation
926,57,1/32,1583/32,633,50 15/32,3,n/a,ornamentation
927,43,1/4,99/2,634,50 1/2,5,0,repetition
928,55,1/4,99/2,634,50 1/2,3,0,repetition
929,59,1/4,99/2,634,50 1/2,1,n/a,match
930,62,1/4,99/2,634,50 1/2,2,n/a,match
931,71,1/4,99/2,634,50 1/2,0,0,repetition
932,67,1/4,199/4,635,50 3/4,0,n/a,match
933,64,1/16,50/1,636,51,2,n/a,match
934,67,1/16,50/1,636,51,0,n/a,match
935,62,1/16,801/16,637,51 1/16,2,n/a,ornamentation
936,60,1/16,401/8,638,51 1/8,2,n/a,ornamentation
937,59,1/16,803/16,639,51 3/16,2,n/a,ornamentation
938,57,1/16,201/4,640,51 1/4,2,n/a,ornamentation
939,59,1/16,805/16,641,51 5/16,2,n/a,ornamentation
940,60,1/32,403/8,642,51 3/8,2,n/a,match
941,62,1/32,1613/32,643,51 13/32,1,n/a,ornamentation
942,64,1/32,807/16,644,51 7/16,1,n/a,ornamentation
943,65,1/32,1615/32,645,51 15/32,1,n/a,ornamentation
944,60,1/16,101/2,646,51 1/2,2,n/a,match
945,64,1/16,101/2,646,51 1/2,1,5,adaptation
946,67,1/16,101/2,646,51 1/2,0,n/a,match
947,62,1/16,809/16,647,51 9/16,0,n/a,ornamentation
948,64,1/16,405/8,648,51 5/8,0,n/a,ornamentation
949,65,1/16,811/16,649,51 11/16,0,n/a,ornamentation
950,67,1/16,203/4,650,51 3/4,0,0,repetition
951,65,1/16,813/16,651,51 13/16,0,n/a,ornamentation
952,67,1/32,407/8,652,51 7/8,0,n/a,ornamentation
953,64,1/32,1629/32,653,51 29/32,0,n/a,ornamentation
954,65,1/32,815/16,654,51 15/16,0,n/a,ornamentation
955,67,1/32,1631/32,655,51 31/32,0,n/a,ornamentation
956,65,1/16,51/1,656,52,0,n/a,match
957,62,1/16,817/16,657,52 1/16,2,n/a,ornamentation
958,64,1/16,409/8,658,52 1/8,2,0,repetition
959,65,1/16,819/16,659,52 3/16,0,n/a,ornamentation
960,67,1/16,205/4,660,52 1/4,0,2,adaptation
961,65,1/16,821/16,661,52 5/16,0,n/a,ornamentation
962,67,1/32,411/8,662,52 3/8,0,n/a,ornamentation
963,65,1/32,1645/32,663,52 13/32,0,n/a,ornamentation
964,64,1/32,823/16,664,52 7/16,0,n/a,ornamentation
965,62,1/32,1647/32,665,52 15/32,0,n/a,ornamentation
966,64,1/16,103/2,666,52 1/2,0,n/a,match
967,62,1/16,825/16,667,52 9/16,2,n/a,ornamentation
968,61,1/16,413/8,668,52 5/8,2,n/a,ornamentation
969,59,1/16,827/16,669,52 11/16,2,n/a,ornamentation
970,62,1/16,207/4,670,52 3/4,2,0,repetition
971,61,1/16,829/16,671,52 13/16,2,n/a,ornamentation
972,62,1/32,415/8,672,52 7/8,2,n/a,ornamentation
973,61,1/32,1661/32,673,52 29/32,2,n/a,ornamentation
974,59,1/32,831/16,674,52 15/16,2,n/a,ornamentation
975,61,1/32,1663/32,675,52 31/32,2,n/a,ornamentation
976,62,1/16,52/1,676,53,2,n/a,match
977,65,1/16,52/1,676,53,0,n/a,match
978,64,1/16,833/16,677,53 1/16,0,n/a,ornamentation
979,65,1/32,417/8,678,53 1/8,0,n/a,ornamentation
980,64,1/32,1669/32,679,53 5/32,0,n/a,ornamentation
981,65,1/32,835/16,680,53 3/16,0,n/a,ornamentation
982,64,1/32,1671/32,681,53 7/32,0,n/a,ornamentation
983,65,1/8,209/4,682,53 1/4,0,n/a,ornamentation
984,59,1/8,419/8,683,53 3/8,2,n/a,match
985,67,1/8,419/8,683,53 3/8,0,n/a,match
986,60,1/16,105/2,684,53 1/2,2,n/a,match
987,69,1/16,105/2,684,53 1/2,0,n/a,match
988,67,1/16,841/16,685,53 9/16,0,n/a,ornamentation
989,69,1/32,421/8,686,53 5/8,0,0,repetition
990,67,1/32,1685/32,687,53 21/32,0,n/a,ornamentation
991,69,1/32,843/16,688,53 11/16,0,n/a,ornamentation
992,71,1/32,1687/32,689,53 23/32,0,n/a,ornamentation
993,50,1/4,211/4,690,53 3/4,4,n/a,match
994,62,1/4,211/4,690,53 3/4,2,n/a,match
995,69,1/4,211/4,690,53 3/4,0,n/a,match
996,52,1/8,53/1,691,54,4,n/a,match
997,55,1/8,53/1,691,54,2,n/a,match
998,67,1/16,425/8,692,54 1/8,0,n/a,match
999,66,1/16,851/16,693,54 3/16,0,n/a,ornamentation
1000,67,1/16,213/4,694,54 1/4,0,n/a,match
1001,64,1/16,853/16,695,54 5/16,0,n/a,ornamentation
1002,66,1/16,427/8,696,54 3/8,0,n/a,ornamentation
1003,67,1/16,855/16,697,54 7/16,0,n/a,ornamentation
1004,50,1/16,107/2,698,54 1/2,4,n/a,match
1005,57,1/16,107/2,698,54 1/2,2,n/a,match
1006,66,1/16,107/2,698,54 1/2,0,1,adaptation
1007,62,1/16,857/16,699,54 9/16,0,n/a,ornamentation
1008,64,1/16,429/8,700,54 5/8,0,n/a,ornamentation
1009,66,1/16,859/16,701,54 11/16,0,n/a,ornamentation
1010,67,1/16,215/4,702,54 3/4,0,0,repetition
1011,66,1/16,861/16,703,54 13/16,0,n/a,ornamentation
1012,67,1/32,431/8,704,54 7/8,0,n/a,ornamentation
1013,66,1/32,1725/32,705,54 29/32,0,n/a,ornamentation
1014,64,1/32,863/16,706,54 15/16,0,n/a,ornamentation
1015,66,1/32,1727/32,707,54 31/32,0,n/a,ornamentation
1016,55,1/16,54/1,708,55,2,n/a,match
1017,67,1/16,54/1,708,55,0,n/a,match
1018,53,1/16,865/16,709,55 1/16,4,n/a,ornamentation
1019,55,1/16,433/8,710,55 1/8,4,n/a,ornamentation
1020,57,1/16,867/16,711,55 3/16,4,n/a,ornamentation
1021,55,1/16,217/4,712,55 1/4,4,n/a,match
1022,53,1/16,869/16,713,55 5/16,4,n/a,ornamentation
1023,55,1/32,435/8,714,55 3/8,4,n/a,ornamentation
1024,53,1/32,1741/32,715,55 13/32,4,n/a,ornamentation
1025,52,1/32,871/16,716,55 7/16,4,n/a,ornamentation
1026,50,1/32,1743/32,717,55 15/32,4,n/a,ornamentation
1027,48,1/16,109/2,718,55 1/2,4,n/a,match
1028,64,1/16,109/2,718,55 1/2,1,n/a,match
1029,62,1/16,873/16,719,55 9/16,0,n/a,ornamentation
1030,64,1/32,437/8,720,55 5/8,0,n/a,ornamentation
1031,62,1/32,1749/32,721,55 21/32,0,n/a,ornamentation
1032,64,1/32,875/16,722,55 11/16,0,n/a,ornamentation
1033,65,1/32,1751/32,723,55 23/32,0,n/a,ornamentation
1034,52,1/4,219/4,724,55 3/4,4,n/a,match
1035,55,1/4,219/4,724,55 3/4,2,n/a,match
1036,67,1/4,219/4,724,55 3/4,0,0,repetition
1037,50,1/8,55/1,725,56,4,n/a,match
1038,53,1/8,55/1,725,56,5,10,adaptation
1039,57,1/8,55/1,725,56,2 and 3,n/a,match
1040,65,1/8,55/1,725,56,1,n/a,match
1041,55,1/8,441/8,726,56 1/8,2,n/a,match
1042,53,1/8,221/4,727,56 1/4,2,n/a,match
1043,48,1/8,443/8,728,56 3/8,4,n/a,match
1044,52,1/8,443/8,728,56 3/8,2,n/a,match
1045,50,1/16,111/2,729,56 1/2,4,n/a,match
1046,53,1/16,111/2,729,56 1/2,2,n/a,match
1047,57,1/16,111/2,729,56 1/2,3,0,repetition
1048,62,1/16,111/2,729,56 1/2,1,3,adaptation
1049,64,1/16,889/16,730,56 9/16,1,n/a,ornamentation
1050,65,1/16,445/8,731,56 5/8,1,n/a,ornamentation
1051,64,1/16,891/16,732,56 11/16,1,n/a,ornamentation
1052,65,1/32,223/4,733,56 3/4,1,0,repetition
1053,64,1/32,1785/32,734,56 25/32,2,n/a,ornamentation
1054,62,1/32,893/16,735,56 13/16,2,n/a,ornamentation
1055,60,1/32,1787/32,736,56 27/32,2,n/a,ornamentation
1056,62,1/32,447/8,737,56 7/8,2,n/a,ornamentation
1057,60,1/32,1789/32,738,56 29/32,2,n/a,ornamentation
1058,59,1/32,895/16,739,56 15/16,2,n/a,ornamentation
1059,57,1/32,1791/32,740,56 31/32,2,n/a,ornamentation
1060,43,1/16,56/1,741,57,4,n/a,match
1061,55,1/16,56/1,741,57,2,n/a,match
1062,59,1/16,56/1,741,57,3,n/a,match
1063,62,1/16,56/1,741,57,1,n/a,match
1064,57,1/16,897/16,742,57 1/16,3,n/a,ornamentation
1065,55,1/16,449/8,743,57 1/8,3,n/a,ornamentation
1066,54,1/16,899/16,744,57 3/16,3,n/a,ornamentation
1067,55,1/16,225/4,745,57 1/4,3,n/a,ornamentation
1068,57,1/16,901/16,746,57 5/16,3,n/a,ornamentation
1069,59,1/32,451/8,747,57 3/8,3,0,repetition
1070,57,1/32,1805/32,748,57 13/32,2,n/a,ornamentation
1071,59,1/32,903/16,749,57 7/16,2,n/a,ornamentation
1072,60,1/32,1807/32,750,57 15/32,2,n/a,ornamentation
1073,43,1/8,113/2,751,57 1/2,5,n/a,match
1074,55,1/8,113/2,751,57 1/2,4,n/a,match
1075,59,1/8,113/2,751,57 1/2,2,n/a,match
1076,62,1/8,113/2,751,57 1/2,1,n/a,match
1077,57,1/8,453/8,752,57 5/8,4,2,adaptation
1078,60,1/8,453/8,752,57 5/8,2,n/a,match
1079,55,1/8,227/4,753,57 3/4,3,n/a,match
1080,62,1/8,227/4,753,57 3/4,2,n/a,match
1081,59,1/8,455/8,754,57 7/8,2,n/a,match
1082,48,1/8,57/1,755,58,5,n/a,match
1083,52,1/8,57/1,755,58,4,n/a,match
1084,55,1/8,57/1,755,58,3,n/a,match
1085,60,1/8,57/1,755,58,1 and 2,n/a,match
1086,62,1/8,457/8,756,58 1/8,2,n/a,ornamentation
1087,64,1/8,229/4,757,58 1/4,2,n/a,match
1088,53,1/8,459/8,758,58 3/8,4,n/a,match
1089,43,1/8,115/2,759,58 1/2,5,n/a,match
1090,55,1/8,115/2,759,58 1/2,3 and 4,n/a,match
1091,59,1/8,115/2,759,58 1/2,1,n/a,match
1092,62,1/8,115/2,759,58 1/2,2,n/a,match
1093,57,1/16,461/8,760,58 5/8,4,n/a,match
1094,59,1/16,923/16,761,58 11/16,1,n/a,ornamentation
1095,55,1/16,231/4,762,58 3/4,3,0,repetition
1096,60,1/16,231/4,762,58 3/4,1,1,adaptation
1097,59,1/16,925/16,763,58 13/16,2,n/a,ornamentation
1098,60,1/32,463/8,764,58 7/8,2,n/a,match
1099,59,1/32,1853/32,765,58 29/32,1,n/a,ornamentation
1100,57,1/32,927/16,766,58 15/16,1,n/a,ornamentation
1101,59,1/32,1855/32,767,58 31/32,1,n/a,ornamentation
1102,53,1/8,58/1,768,59,3,n/a,match
1103,57,1/8,58/1,768,59,2 and 4,n/a,match
1104,60,1/8,58/1,768,59,1,n/a,match
1105,53,1/16,465/8,769,59 1/8,4,n/a,ornamentation
1106,55,1/16,931/16,770,59 3/16,4,n/a,ornamentation
1107,57,1/16,233/4,771,59 1/4,4,0,repetition
1108,59,1/16,933/16,772,59 5/16,1,n/a,ornamentation
1109,60,1/16,467/8,773,59 3/8,1,0,repetition
1110,62,1/16,935/16,774,59 7/16,1,n/a,ornamentation
1111,48,1/8,117/2,775,59 1/2,5,n/a,match
1112,52,1/8,117/2,775,59 1/2,3,n/a,match
1113,55,1/8,117/2,775,59 1/2,4,n/a,match
1114,60,1/8,117/2,775,59 1/2,2,n/a,match
1115,64,1/8,117/2,775,59 1/2,1,n/a,match
1116,65,1/8,469/8,776,59 5/8,1,n/a,match
1117,64,1/8,235/4,777,59 3/4,1,n/a,match
1118,59,1/8,471/8,778,59 7/8,2,n/a,match
1119,50,1/8,59/1,779,60,5,n/a,match
1120,53,1/8,59/1,779,60,3 and 4,n/a,match
1121,57,1/8,59/1,779,60,2,n/a,match
1122,55,1/8,473/8,780,60 1/8,2,n/a,match
1123,62,1/8,473/8,780,60 1/8,1,n/a,match
1124,50,1/8,237/4,781,60 1/4,4,n/a,match
1125,57,1/8,237/4,781,60 1/4,2,n/a,match
1126,62,1/8,237/4,781,60 1/4,1,n/a,match
1127,48,1/16,475/8,782,60 3/8,5,2,adaptation
1128,47,1/16,951/16,783,60 7/16,5,n/a,ornamentation
1129,45,1/8,119/2,784,60 1/2,5,n/a,match
1130,52,1/8,119/2,784,60 1/2,4,n/a,match
1131,57,1/8,119/2,784,60 1/2,3,n/a,match
1132,64,1/8,119/2,784,60 1/2,1,2,adaptation
1133,61,1/16,477/8,785,60 5/8,1,1,adaptation
1134,59,1/16,955/16,786,60 11/16,2,n/a,ornamentation
1135,57,1/16,239/4,787,60 3/4,2 and 3,n/a,match
1136,62,1/16,239/4,787,60 3/4,1,0,repetition
1137,61,1/16,957/16,788,60 13/16,1,n/a,ornamentation
1138,62,1/32,479/8,789,60 7/8,1,n/a,ornamentation
1139,61,1/32,1917/32,790,60 29/32,1,n/a,ornamentation
1140,59,1/32,959/16,791,60 15/16,1,n/a,ornamentation
1141,61,1/32,1919/32,792,60 31/32,1,n/a,ornamentation
1142,47,1/8,60/1,793,61,5,n/a,match
1143,50,1/8,60/1,793,61,4,n/a,match
1144,54,1/8,60/1,793,61,2,n/a,ficta
1145,62,1/8,60/1,793,61,1,n/a,match
1146,43,1/8,481/8,794,61 1/8,5,4,adaptation
1147,55,1/16,241/4,795,61 1/4,2 and 3,n/a,match
1148,62,1/16,241/4,795,61 1/4,1,0,repetition
1149,45,1/16,965/16,796,61 5/16,5,n/a,ornamentation
1150,47,1/16,483/8,797,61 3/8,5,n/a,ornamentation
1151,48,1/16,967/16,798,61 7/16,5,n/a,ornamentation
1152,50,1/16,121/2,799,61 1/2,5,n/a,match
1153,57,1/16,121/2,799,61 1/2,2,n/a,match
1154,62,1/16,121/2,799,61 1/2,1,0,repetition
1155,69,1/16,121/2,799,61 1/2,0,n/a,match
1156,55,1/16,969/16,800,61 9/16,3,n/a,ornamentation
1157,54,1/16,485/8,801,61 5/8,3,n/a,ornamentation
1158,52,1/16,971/16,802,61 11/16,3,n/a,ornamentation
1159,55,1/16,243/4,803,61 3/4,3,0,repetition
1160,54,1/16,973/16,804,61 13/16,3,n/a,ornamentation
1161,55,1/32,487/8,805,61 7/8,3,n/a,ornamentation
1162,54,1/32,1949/32,806,61 29/32,3,n/a,ornamentation
1163,52,1/32,975/16,807,61 15/16,3,n/a,ornamentation
1164,54,1/32,1951/32,808,61 31/32,3,n/a,ornamentation
1165,43,3/16,61/1,809,62,5,n/a,match
1166,55,3/16,61/1,809,62,2 and 3,n/a,match
1167,62,3/16,61/1,809,62,1,0,repetition
1168,71,3/16,61/1,809,62,0,n/a,match
1169,69,1/32,979/16,810,62 3/16,4,n/a,ornamentation
1170,67,1/32,1959/32,811,62 7/32,4,n/a,ornamentation
1171,69,1/32,245/4,812,62 1/4,4,n/a,ornamentation
1172,67,1/32,1961/32,813,62 9/32,4,n/a,ornamentation
1173,66,1/32,981/16,814,62 5/16,4,n/a,ornamentation
1174,64,1/32,1963/32,815,62 11/32,4,n/a,ornamentation
1175,62,1/32,491/8,816,62 3/8,4,n/a,ornamentation
1176,60,1/32,1965/32,817,62 13/32,4,n/a,ornamentation
1177,59,1/32,983/16,818,62 7/16,4,n/a,ornamentation
1178,57,1/32,1967/32,819,62 15/32,4,n/a,ornamentation
1179,43,1/16,123/2,820,62 1/2,5,0,repetition
1180,55,1/16,123/2,820,62 1/2,4,n/a,match
1181,62,1/16,123/2,820,62 1/2,1,n/a,match
1182,71,1/16,123/2,820,62 1/2,0,0,repetition
1183,67,1/16,985/16,821,62 9/16,0,n/a,ornamentation
1184,69,1/16,493/8,822,62 5/8,0,n/a,ornamentation
1185,71,1/16,987/16,823,62 11/16,0,n/a,ornamentation
1186,50,1/16,247/4,824,62 3/4,4,5,adaptation
1187,69,1/16,247/4,824,62 3/4,0,n/a,match
1188,65,1/16,989/16,825,62 13/16,0,n/a,ornamentation
1189,67,1/16,495/8,826,62 7/8,0,n/a,ornamentation
1190,69,1/16,991/16,827,62 15/16,0,n/a,ornamentation
1191,52,1/16,62/1,828,63,4,n/a,match
1192,64,1/16,62/1,828,63,1,n/a,match
1193,67,1/16,62/1,828,63,0,n/a,match
1194,65,1/16,993/16,829,63 1/16,1,n/a,ornamentation
1195,64,1/16,497/8,830,63 1/8,1,0,repetition
1196,65,1/16,995/16,831,63 3/16,1,n/a,ornamentation
1197,48,1/16,249/4,832,63 1/4,4,n/a,match
1198,55,1/16,249/4,832,63 1/4,2,n/a,match
1199,64,1/16,249/4,832,63 1/4,1,0,repetition
1200,67,1/16,249/4,832,63 1/4,0,n/a,match
1201,65,1/16,997/16,833,63 5/16,0,n/a,ornamentation
1202,67,1/32,499/8,834,63 3/8,0,0,repetition
1203,64,1/32,1997/32,835,63 13/32,0,n/a,ornamentation
1204,65,1/32,999/16,836,63 7/16,0,n/a,ornamentation
1205,67,1/32,1999/32,837,63 15/32,0,n/a,ornamentation
1206,50,1/16,125/2,838,63 1/2,4,n/a,match
1207,53,1/16,125/2,838,63 1/2,2,n/a,match
1208,65,1/16,125/2,838,63 1/2,0,n/a,match
1209,64,1/16,1001/16,839,63 9/16,0,n/a,ornamentation
1210,65,1/32,501/8,840,63 5/8,0,n/a,ornamentation
1211,64,1/32,2005/32,841,63 21/32,0,n/a,ornamentation
1212,65,1/32,1003/16,842,63 11/16,0,n/a,ornamentation
1213,67,1/32,2007/32,843,63 23/32,0,n/a,ornamentation
1214,50,1/4,251/4,844,63 3/4,2,n/a,match
1215,69,1/4,251/4,844,63 3/4,0,n/a,match
1216,52,1/8,63/1,845,64,4,n/a,match
1217,55,1/8,63/1,845,64,2,n/a,match
1218,59,1/8,63/1,845,64,1,n/a,match
1219,67,1/8,505/8,846,64 1/8,0,n/a,match
1220,48,1/8,253/4,847,64 1/4,4,n/a,match
1221,52,1/8,253/4,847,64 1/4,2,n/a,match
1222,60,1/8,253/4,847,64 1/4,1,n/a,match
